customer_id,person_id,store_id,territory_id,account_number
5fe1c3eb-2e16-442e-a999-fc90da1c5fbe,865093e0-d2d0-40af-9aae-294efe38c64a,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00013608
131e5276-9d86-4b09-a405-e919811fca15,8f271d8a-b462-4722-bb45-ed2375c19803,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00029366
36bcb551-4ad8-4604-8393-0bb9ed6ef05f,d80dbcab-86ef-4e7a-9b99-52d16a9d52c1,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00025747
065aef6d-7c19-491f-8fd8-80c304d553e4,436fec52-eebe-4e62-9b4b-c23c5b46eebc,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00017047
c732aa0d-a2c3-4eae-8e53-41ea23ff4117,fb9bf571-e714-4f70-9b11-3d986e33875f,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00023428
073298cb-9c44-4faa-a91a-da4b0fdae172,f1b84599-2a19-46c9-a26b-1c1f0e1e3167,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00028422
746fa524-a047-4ad4-a287-1ca6cdb6dbda,fd876238-1f59-455b-9a89-ad8bdc094549,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00016031
6cf5fe38-3b03-437a-8eec-4883fef82058,e3bb6770-0686-4413-8ca0-cda9307d8d86,152f9ef2-095d-450b-b9cd-3f37301c99a3,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00029908
e69da609-5b45-48c6-9a51-dd22a689533b,02cd736f-9551-45a9-8fdf-1ab5e511684d,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00017307
f7e637ae-0a30-483f-b3cf-8fdf54c19624,50a4d16e-7337-4f12-9b20-985d1917c171,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00022503
5562b26d-dd72-4bff-a4fc-3a713f026e60,f4c05000-c359-4a2f-a4fa-52d0a303b059,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00026389
69cbbc80-92a6-4e97-8cb5-e2a4c55f97d3,824b2186-4a5b-4cad-9ee7-a338c423f679,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00025323
2f5ba32e-6fb9-495d-96de-a23f0379afbf,9bba1b06-defb-4d70-8a4e-24e30e878482,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00028953
ce5a8c43-52db-4ee1-b190-ee174cb70cd1,15317ea9-06ee-4d47-9a47-408f68fb2a15,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00017930
e67c0423-ced3-43b5-b603-19d536b4cfb1,d1dc849d-d935-4e9f-8f42-1ee023670875,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00015676
2336ac68-27b2-4eaf-8426-168c367659fe,6ab7b78a-855b-48b2-bbcd-7b2f93740433,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00026741
b056e503-7514-4921-b7d0-79767a163850,8cdf17f8-fa5a-4c20-8a05-13e24dcc005e,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00021213
8c6eba11-675c-414b-9cae-a78bb13a94c3,8f83e24b-3a65-49bb-ba60-ffa571915d79,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015037
f829f3c9-3114-4813-8de6-d2bd0581b61a,eb6af6b9-168c-445c-8258-b6526a3b3c68,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020967
83c194c1-afb7-40c4-ae84-8355cffb754c,f4d40d2a-9984-4d20-954c-a1c73afcc13f,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00028710
926b4909-f8be-4850-b193-7182dd2611af,f1cd90ca-4d87-4651-a3ab-d0a2f718c908,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00018248
275c7bea-7c11-40fd-8af3-495225c07553,9b9b557a-47d0-4143-a877-7f4e63c08f00,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00026215
41e471df-332e-4ea3-8772-5f90ce5da7ef,03f02f6d-4c82-4a7d-940c-289ac5d3934c,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00013996
43d8e61a-d180-4e53-8a95-585ceb6a997a,9cc76295-afc3-4c11-9816-3ea8af2967a4,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00012987
2fbfc315-4b8f-4c27-8211-61c965083d3a,271655a6-1ff7-4cf6-b0dd-d1a1069a71ba,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015226
0801c334-5ae1-42b9-ad64-816e1ec734b7,26108f03-eb36-45f5-93df-259b64c1f98e,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00019288
ce573861-9289-4a36-86d7-d5ad8c7f68a4,c3e57fd2-cac8-44b0-b248-fbc2a64661f7,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00019037
c07af105-0cf3-44ac-85fd-294a8885e4d1,ada2a73f-35be-42c0-9130-a2c553b89918,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00017965
defe7456-6876-446f-8519-880c08744796,7c9f31e3-0fef-4e3b-a912-ce3d640f20a1,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00023348
21a41937-ed4d-49c3-a32b-3f4ae999d7a1,05da76fd-9be2-4111-a917-b04c62871e40,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00027950
8ee98192-53ce-45b3-90f6-7595a4cbf943,f6cf2b44-8ac5-43a4-9b1d-0f7d892c7877,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00014326
eb2f6fbb-2bf6-4cc4-9f85-3df88b133e1a,fb991b86-9329-4064-890f-de2db3db791f,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00024082
95e5becc-4472-4f35-a59e-b24c801f6895,a8b10190-fd89-4ffb-abf6-8e4a68e1e906,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00018731
b5c5eb4e-3375-4a68-8e55-63a211bc22c2,a76d8642-bdf4-47f3-9e84-a98609f77fd4,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00027184
8c7b9aed-f43d-423d-a7cd-26f99d2ec694,b20e6557-6404-4326-82a3-38bf83ebdfcc,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00017944
370c5710-0d3e-41f8-9e54-f9e0e854e4af,a88bc8fc-be4f-443a-bf0c-50a044555564,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00028538
a2f50907-25e8-4c43-a3a1-02e2fcc26e3a,5744156f-a60f-4a04-9e8a-a6f47dd319cd,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00018164
6343cda1-985b-45d5-b23c-4813d50a6395,,6584c1b6-08e2-4507-8585-0fcc6bb39956,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00000051
72e5ecd5-de92-44d8-b12c-d27532ad409c,,776ce631-8229-4b50-a857-c6a48d8e5716,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00000501
2efe74d8-2d75-44fa-9e59-db36aabc9e09,9a186f6a-35ce-40a5-bce5-d3b857618a94,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00011379
25a7c572-e29e-44cb-a75f-4f2d55f7cfa8,3fa3f89d-1ed4-4ea9-8efd-8769afca252b,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00016938
5e6ffdf8-5bd4-4f3c-9360-539e304edee6,0acb332c-dadb-44b8-8f39-9d392f0fe440,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00018157
fedafef9-72d4-46e1-9de9-30e54d7d9033,589b4b5a-d005-4db5-a4dc-024f5bdf2fb7,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020981
9c581176-3c50-4372-b110-faa57f08a704,0ba84a54-40fd-456e-b1f6-a14a8c009327,a843d8a6-f0ed-47f2-a051-21408da51910,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00029552
c160d97e-5aa8-46b1-9826-7f5f787f8abd,3e2fe53c-5ff1-4a9f-8fc5-a26e3e085588,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00014320
63c95279-a31c-4f0c-96a5-160729419eee,b614d7c7-0764-40ae-9b94-5d75dd6eb9c7,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00015621
d72b86f6-622a-45a7-923e-dc62a0208e5f,dbab2315-9804-41a8-afc5-be9ba6e94553,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00015691
2d2b5c2e-1be5-45b0-b2c7-f8644dc59518,a465a461-8648-4a31-a061-5bfd7c574bd2,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00012748
9d3c2089-eb94-4ef8-add4-011af445d953,5bb47351-9b6c-436c-98a0-678fc960ea21,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00026897
55e5ea5b-fd81-4367-adc1-d91106e3d50c,8563315f-9639-487f-b884-635ad3364c42,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020051
1cf3c78a-3448-4448-b744-43bd4042f4a2,3f5b5e66-a9d2-40fb-a534-b32f674d3075,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00016826
401b4f43-c22a-4051-99b9-47d5350ad8d5,abae9c9e-1f0f-4a02-a981-fb010eabfc1d,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00016523
7108cc66-db11-4d49-9a05-bb02cc9cc0eb,07ecc682-9175-4169-9fe2-20c39bee06c5,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00015693
e1d2b1a3-2a8e-42d8-82ba-b44313bb59d7,21aee064-7984-45fd-b8eb-5d60b49f111c,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00025665
e2f93f9b-b282-423f-a14b-e51ed8f71859,ac1d4794-3d08-41e9-872c-d7ae5352be8b,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00025309
53149772-3eba-4521-a637-786616ea62c2,fe26f4f3-353e-4bbc-a379-4d78bacc7e91,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00025296
3a8cc37f-3f42-4215-a487-7c5ac4a10368,f4a5c64d-1dc1-4ab2-a3c8-99b772fd3e6a,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00029471
014c3a0e-d519-4836-8f56-6832c7a57b15,cb8f3d75-44db-4207-93ec-f80070441744,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00013819
f69bda04-43e4-455d-9e35-952865b2f8c2,608eed14-451d-4388-a7b3-96dbda13f8cb,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00011549
5a61639e-d4f5-4c59-aa02-b15e703971cd,69191fc7-991e-400e-aa06-d456ff7728c9,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00024503
77328c83-74c6-40fc-82f8-da655d0ac91f,359416c2-5e00-4972-a1c0-e108aaf8a178,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00012484
29e60967-806a-426c-a0e8-94882b30312c,8e71f706-32fa-4afb-bd6f-38284b550e3e,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00013612
f37d38b6-103b-4be0-9665-00e5b5a77c4e,85da5e64-f023-4d47-b830-4e0fe25124b0,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020731
f75453d6-c972-4c8a-b864-31bc71a9bf36,,ff441b3b-c1a6-4f05-93ae-45f4b935e8e3,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00000268
876fcf75-7e84-40c6-b403-4580f33f548a,739fa6f8-33f9-4b23-86b1-6f97bb9015fd,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00017194
691f4f7a-b0ce-4b56-b5de-8524693737b2,7fb2f25d-a8fe-41af-8bcc-cc2b4ec66591,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00023977
7cec743d-16be-4182-8e87-2891b2a3be73,aea7a2ee-291f-45e4-9406-96094caa6508,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00027774
a46144a6-af7c-4ee8-bb69-d583e2d139f0,fffe745f-f15a-4e15-b7a2-aac8a9d700f6,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00019496
de4c7e28-b3e7-412c-ac2b-0fbfd198e83d,587160a0-78ef-45f5-b667-310d8d7b2f03,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015213
062723f9-884f-4329-824e-d24ab253d189,7511142c-d99b-4e00-9e9f-3eebacd74d6f,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00025689
ce5e0c6d-bdc9-43ab-80ff-2aa79e1c03e2,cefc3c16-eb07-43ac-90a7-20054a5c4c6f,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00022633
7ad3695d-087a-40cb-854e-a653680b6780,2650d3db-07de-4070-b6f0-b9e32cde39fa,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00022518
5e5bded8-452c-4981-a234-a97696f6909d,3af45e10-2b24-4507-a53c-e1639c87bbe6,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00019096
8162cce8-5dff-44ab-a924-742ff4053a41,6ecc986a-7369-42ff-92c6-09060cc61bd6,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00027898
90da6257-9a8d-44e1-80c9-9c343005b676,9f249cd3-5e83-44db-8fcc-9ad9ab67d306,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00014969
d2a01e0c-1343-476e-8040-ca8da86dfb97,e97c5909-863a-42b6-94be-e05d3b6d8513,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00025663
2cdb6524-a492-4ed3-b841-4bf87cad6950,76a45ccf-1d1b-46b3-b788-9e37093ed2d5,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00011461
49229d9b-cb40-47ea-afcd-b1a583e87832,23a89cf7-732d-4a96-b0b9-daad2346c710,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00029097
2f604396-1d47-4b12-a685-8439881441bf,b07f22e8-1b5a-4fa7-baa7-cf204eb60989,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00027857
f0eb24b5-e7ed-4f28-8a5f-5c358119fd0f,4eaab056-fc71-4c46-a7c7-535d9f52862e,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015018
61f24191-7c4b-4f7e-890a-824a320f5cf7,,35ad7c40-6365-41c8-b08f-9f4400b31139,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00000015
2f31f63a-5825-4de6-ac56-a1da1b94b8da,f6ab208f-efb1-4c2c-a3b1-54eb4c568b1a,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00012466
9d45675b-7483-4dcd-a1eb-f87f04610f55,76676cf8-a925-4ac7-90b0-f09cbb96badc,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00012003
64716433-d2b7-422b-b3df-7c59ed64849d,c456968a-ab8a-4461-95e1-9c64f4275704,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00027868
b9d213a5-6766-46c8-a411-e0bf768a9c04,7144ff94-b93a-45ef-adec-5cd13fe4bd1b,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00025630
e8fd530a-5359-48ae-929c-33405d269619,64581b9c-f697-49cf-8102-aa7e1212dd08,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00019792
e26f37a1-0197-4792-8746-1dcd8d57d97c,cab2c2f4-5782-4101-8d83-bd615092a841,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00021371
36a873bd-3e61-4b81-b10e-c3b8373b234d,879e8f61-1301-4ea2-bf9e-1628818b8489,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00027776
83bdfaf1-675f-4810-b0b5-2fd85219e775,3738c598-d0b8-4983-bcf1-c044c4368ce0,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00022821
dbc7d9d2-9162-4463-ac67-e2a0a6d023b9,8065f82b-3762-4b16-ae2d-ebb6a80a4b16,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020572
3042a0ac-d7e9-4ef0-81ce-eec51d923ab5,aef77162-0498-4c84-8a96-8fe859e06c0a,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015642
4eaa4613-dc21-4ecc-ac91-32f99d2fec2e,cd0ced0a-4808-45f2-aa17-4bafd21d2d76,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015031
9a9bb9b1-f5c6-4244-80e0-8a10d7cad75d,8cdf9e74-8675-4568-8894-bfb0458fec2e,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00022908
b4784fd9-320c-4298-b892-6b63ca9c775b,3f043dd3-10f3-4400-b359-d21df31507cb,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00019483
caa51f47-524e-4570-ac99-c557e780097d,2625e443-73ef-434a-bf02-ce0be19aac7d,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015785
3ba2d806-e46f-472a-9bda-211fe451097c,39b4398b-bf10-4fc5-bb6b-ad6a22df93c4,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00020174
fbbf9535-bd9d-4397-8513-2b212bfdc68a,01c1570c-08d5-40db-9e71-1e9b385eec80,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00024887
4924aca2-801f-4974-a209-78d956b9e980,871bbbf3-03bc-4f17-b0b3-37fd24af4cca,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00027792
7d3a3e10-d76a-4dfe-9cc1-ffaa935b144b,64eb4694-7c14-4798-a7dc-6842065bb8fa,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00018633
d1c9f37a-b2a9-49e8-b729-690ce629caef,be5650c0-58bc-46df-82dd-4b8b288b1a02,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00022492
fe569c37-43cb-4224-b292-3781e1c7413f,aa711241-5539-4e2a-83e6-5577651e9fd5,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00012355
5e43e7b4-5053-469e-b741-3d47eeae0d8f,7e812784-d919-461e-9de5-84ac589c8dba,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00023995
bad3b6f6-66f8-4d82-a779-d995861235de,1cd4142d-555e-482f-883e-ded4ee6c4fd5,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00018484
e67a7eae-531d-478e-828d-1c780bbb78d4,0d3c44ef-0b78-4ce9-83f1-44f1da657394,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00012812
87e7505f-20e1-4bdb-8718-7de73938d218,9531ecb2-70d0-4fce-9816-37221f979370,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00021092
a41964e7-2060-44b4-ab30-351f956c316a,669643c3-a5f4-4a01-91db-6e9352a72239,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00026977
08aa034d-04a5-4fc2-ad9f-4005d7152495,0d1a4f92-7e54-4fff-b580-c80db4d32756,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00011892
3d0ec0fb-af69-4b9b-826b-cb37a4879b92,d4ea81e9-d780-4f09-acf8-9b61570ed166,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00029188
cb64ab4d-f0f3-4813-9829-5160bd893c9a,9efd5bc1-1f8c-4d09-8843-254dfd2c6f1b,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00011764
b4469566-46ca-48d1-943a-9b2b40a5f258,47ef2abc-1b1f-4562-94d2-38b7fe7b4d23,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00016507
1e72e9c3-b302-45ec-a2ba-e0353ef67f64,3226aae8-dd50-42c8-a442-b8689a068534,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00021279
dc3b9d62-f6d5-40ab-bb7a-d4b2f907a2b1,5215539f-a40a-4611-81c6-11fa72942ade,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00024453
d5f22310-342e-4602-81a8-8dd33e23bf3f,bbb65239-db6c-4f59-9ed8-8769813f2b3d,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00014708
5d1559fe-0686-46b8-a26c-fbbb0b73d937,8277c045-2dc6-4306-b860-8fe53aff71d5,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00026942
f455e4ce-dfb5-4a40-bec7-48a69bc98697,aa6e47a6-365c-4fc1-8ed9-f58eb21a17d2,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00023979
b79c970a-4572-423a-9be1-9fcab0a66142,5684086d-4235-4bbd-8a7d-f1af56816bde,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00028413
ab9fbbf1-a670-4e78-b3ed-2aa584f1d1d9,c8b24534-df3a-433a-b1e9-5fe6c1701540,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00019653
6e0f36c7-99e5-4003-9271-7618e58b6420,64ecdd4f-9e2d-4e21-827c-81620b44ddb4,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00029377
795a50b5-6275-4087-83bb-c4ce18191ef7,9620a81f-8067-4dfe-b145-669fea6f130d,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00018902
b0abfd4d-9873-444c-be1e-6399fd78700a,5d0785de-0749-4146-b329-00b31b599dca,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00024219
77b99578-680c-4634-a2f7-f3f51b87deb5,75efb530-cea1-4be0-9048-d53aa859d152,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00026928
cabe1743-17de-4db4-9dd0-6aeaee23129c,d1163543-7409-42b0-90ff-065790867c32,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00022695
50c09dd0-5fe8-488d-8767-103f69518f71,49a2b9b9-2e30-47ef-9df7-fb1da1294069,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00014178
ea5ceb12-3147-4cfa-af75-a4bbc8a0cf0b,437dbb79-9abb-4c42-880b-495bd4bc4ce7,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00014970
74c51d72-c7c2-4f4b-b370-9f8306410668,a4b37d3c-c7b7-4360-bad3-dae5eb43a874,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00026916
afe5714f-6ee0-44f5-a72b-f862717bd964,d9429743-8e12-4e38-9bee-f12957a9bb99,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00021021
35083899-53f1-45f5-81dc-c38315236772,5ac339dc-3c34-4de7-93d3-a2016e0fab76,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00015577
876fcf75-7e84-40c6-b403-4580f33f548a,739fa6f8-33f9-4b23-86b1-6f97bb9015fd,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00017194
bfb4b4a7-86dc-46b6-a68a-fd6c4d7a479a,b2652350-81e2-4fe6-bae7-a1c2c4d3cb1b,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00022410
5112142a-b3ad-4d36-8324-7708a2c3b0e9,2b2ad963-4a78-4051-a4c3-97eedc553a92,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00027769
c8a208f7-f010-4402-909d-eaf4960ab3e9,fef0956a-9401-4ca7-8b91-747bdbdd4f1c,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00024128
49d42ed2-b178-4143-8f5e-e5865caf3800,43a599ba-9367-411a-986d-ed49bac5d192,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00017925
09eb775d-c47d-4474-8652-8f0a4fb4038c,f175490f-8f38-4acf-825b-d63d1534994c,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00022423
3f6ef796-992d-44cd-8c4b-3ebfd1b59df0,ba4bd65b-e9ec-4006-981f-4926d6cd2f45,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00013042
71ea37ac-ceec-4904-88b2-2fdd932f7456,a95cfa2d-4d17-41ce-91ce-208867a450aa,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00016516
18703c26-9ebf-4164-8550-ca6fc7068cce,85db1d47-d208-4fee-82ca-6bbe3935a7fe,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00024212
015bb6a0-44f7-4d2e-89db-9d6e023f467c,cc8bf225-9721-413d-9e95-ebd4901405cb,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00019297
f8cb7095-b22d-4118-b1bb-3f69c5f0d02a,3e02ee9a-51e8-4a58-b1c4-9e0f14d13a0c,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00027785
6a21f172-0771-4e90-b239-cb53bb4df928,4b445535-d2df-4613-8669-a9f068b0a59d,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00028137
799b3f7a-0193-434a-a5a7-336125466e9b,52a4028c-75b4-475a-9df4-4cac05cb15f0,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00022562
e8df7534-043f-4bc9-86bf-4bef95c53489,,4b03f285-d10b-4e68-8a55-0b57c85311ba,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00000639
c4438858-5956-4129-acc4-137d5affdc9a,88451fd9-dd90-41a4-83dc-b730b434e3d5,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00029081
18338e3b-485e-4d92-a4e2-874cad1474e0,691d34ff-616c-4211-9379-0774ffc42ba1,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00021210
6afee5aa-f1b3-4664-a801-4137c7631cc8,9261729c-983f-48d6-90d0-f697c546dc2f,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00022214
5f5e487b-6d4e-4217-b0c0-28cbbe0371c6,5f3896d5-b78c-4763-921d-275d272c0f57,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00029194
76a17fb6-e4d9-4aad-8b53-0af7376bd7ff,4799da38-08cf-464d-b3a6-187b0d21e4c7,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00024720
922df000-cffa-4efa-9d0d-b4763aef4b9f,b212d516-138a-44b8-b16b-108baab38d33,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00011563
74098fca-765a-40fd-a18b-e0af9590bae2,5f5c8ca3-3574-4166-8d55-5d4cb597c97d,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00011547
0e9ae8d3-362b-46cb-9179-6c3d0e86e12e,a6694a11-f486-4601-99f9-2cb95c735db1,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00021514
13576632-6015-4203-993d-ca76e805a702,a07710d2-2c52-45c3-b77d-ed9c87c5adb4,,0ad4c625-bb65-4376-8a41-0a65719b0db8,AW00019473
0f8bd87c-2495-4e3a-80f4-b32f4a734e0f,830d2bfb-11bb-496d-ae47-1ffe5f5a6dc8,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00023743
e8fd530a-5359-48ae-929c-33405d269619,64581b9c-f697-49cf-8102-aa7e1212dd08,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00019792
56696017-8003-4145-a2a8-2e6bc00e837c,,163f3efe-7c9a-4535-a4e3-fdda19702001,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00000500
5ad4b025-d654-4536-b37f-d4739ec7ba7e,42194585-2269-4657-bd78-dbbca4c9a783,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,AW00026973
cc996091-2fab-4bef-9c15-b37791b9347b,07e57bea-8ac8-4ddf-96d2-f9cb89e2b3e2,,2ac923e9-3043-4f5e-bae0-ad28089bf187,AW00020995
ef5b6a38-4290-4467-8cfe-7c95dd926f5b,fe5a72fd-42ff-462e-b096-e800b124ab7e,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,AW00017758
