store_id,sales_person_id,name
ec581a62-2734-4662-a6bf-c32cf8d14fcb,0ca60d7b-b278-4a10-88c7-aa2c62611482,Westside Cycle Store
a7047936-f2b9-4e8a-9c3f-64b10cf92c32,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Wholesale Bikes
e06f65fa-fa4a-410c-82e6-a4f00268f7fb,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Very Best Sports Supply
964de5fd-1d55-4ed8-ba99-79b3fcd651c0,27d62980-8d18-4170-95a5-7f7bb9cada5a,Urban Sports Emporium
17a202bc-bcd2-44e4-b4e9-88a20870a670,28141e19-49e8-4090-9196-6e8f43b10de8,Superlative Bikes
a153b224-aa91-44c5-a26b-e8c3ab97f5c4,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Primary Cycle Shop
7a082509-4a45-4355-820f-fceeead3f593,27d62980-8d18-4170-95a5-7f7bb9cada5a,Sixth Bike Store
1dfc3726-2586-41a3-bee0-1ad3ce32d760,28141e19-49e8-4090-9196-6e8f43b10de8,Touring Services
e2b1594b-ed38-46ab-bee3-428dc71ffa04,59948fbd-99d9-43fd-b5ab-20614fc4193d,Vehicle Shop
e1198701-3d0c-4cdd-9c8e-2a0b4d18b10f,e03321bf-f1d3-4324-9184-008d6fb535da,First Department Stores
8d38b704-1100-46e5-b124-f9ff8d051e0f,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Grand Sport Boutique
72b5ea7a-0825-47c4-9017-88f01c86516c,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Major Equipment Co
240cab56-9b79-484f-a5ff-190007eeca5d,27d62980-8d18-4170-95a5-7f7bb9cada5a,Custom Sales and Service
9d222445-171f-45a0-bf67-81c78c293f3d,28141e19-49e8-4090-9196-6e8f43b10de8,Elemental Sporting Goods
3fd3f1c0-48f1-48fe-a396-55f56a81c06f,59948fbd-99d9-43fd-b5ab-20614fc4193d,Distinctive Store
6c2c2d31-9516-45af-92a5-60c56a2936d7,e03321bf-f1d3-4324-9184-008d6fb535da,Grand Cycle Store
b4b0f743-12d6-4fff-99ae-b17a7300d04a,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Nearby Bike Mall
93e544bc-da24-4737-aa29-c9da942438b9,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Handy Bike Services
66f0f15a-383f-4093-a0ba-2e73925df9e1,e03321bf-f1d3-4324-9184-008d6fb535da,Friendly Bike Shop
8a989de8-cf0d-48dc-b454-df33ce3e0dbd,59948fbd-99d9-43fd-b5ab-20614fc4193d,Fashionable Bikes and Accessories
7215f26f-a3d7-4d57-8041-e5e05d327853,28141e19-49e8-4090-9196-6e8f43b10de8,Extreme Toy Store
1dfbc591-9bd8-4b49-9810-7bb5913fcca4,27d62980-8d18-4170-95a5-7f7bb9cada5a,Citywide Service and Repair
f8a4213f-4ce8-413e-a64a-15b8b35b183f,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Best Cycle Store
c120a31c-906f-41db-8d67-573696fadc04,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Professional Sporting Goods
0bfe98a9-a628-41b9-b48d-d813b343ebc1,e03321bf-f1d3-4324-9184-008d6fb535da,Rugged Bikes
16928173-2935-4ce0-837c-4575fe8ea8ee,59948fbd-99d9-43fd-b5ab-20614fc4193d,Principal Bike Company
22d1ea66-f70b-4e96-aab4-efb55ab79347,28141e19-49e8-4090-9196-6e8f43b10de8,One-Piece Handle Bars
1d48185a-a2b3-428e-ad32-f5fff45f964d,27d62980-8d18-4170-95a5-7f7bb9cada5a,Finer Riding Supplies
a4461d3d-a09e-45b7-9a25-cb789dde4047,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Neighborhood Store
9211820c-5438-4845-82bb-51109074e930,9787b7d5-2461-464d-9354-2da1defdb675,Online Bike Catalog
da8fd8b4-0355-41c8-a13f-f25a3af4cb4e,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Outdoor Equipment Store
68f1b649-e8ea-46b9-a3ce-2f189536c887,0ca60d7b-b278-4a10-88c7-aa2c62611482,Paint Supply
642870a4-4857-4f1b-8442-5b222c777b93,16eb6889-25f7-475a-9eff-92024a00fde9,Preferred Bikes
fd64f16c-bb7a-4f9f-b358-92b9e7c1f863,28141e19-49e8-4090-9196-6e8f43b10de8,Rally Day Mall
ddd849a6-cf30-46a2-aca6-90ecf9ad6865,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Rewarding Activities Company
e6c79c22-3fdb-4f04-856a-2fa19e319cc8,9787b7d5-2461-464d-9354-2da1defdb675,Rich Department Store
03a90fb6-6e5f-4400-b627-2a5e358508f7,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Sales and Supply Company
f08220d3-2b73-4d86-be9d-d40e3f788b46,0ca60d7b-b278-4a10-88c7-aa2c62611482,Stationary Bikes and Stands
125e976b-64c6-4bac-a0f5-32f4d908161a,48505c49-f9c7-4476-a670-158f89c331a7,Successful Sales Company
a409d2ce-139e-4be7-8681-0e6ab98e196d,59948fbd-99d9-43fd-b5ab-20614fc4193d,Downtown Hotel
64624c2b-5290-4a66-8733-1a2a8cfc9ca6,27d62980-8d18-4170-95a5-7f7bb9cada5a,Certified Sports Supply
204eadff-7137-4130-8474-9f0a0f20a139,3c91dda3-5a66-476e-b9d4-b686e959bda5,Registered Cycle Store
c7269035-0fa3-4aaf-861a-d0ed7ae28c30,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Rampart Amusement Company
9778afcd-1022-4ffb-8ca9-c614b10c31f3,27d62980-8d18-4170-95a5-7f7bb9cada5a,Sundry Sporting Goods
a897d8bc-719f-4e0b-8a47-89b9b89a06eb,28141e19-49e8-4090-9196-6e8f43b10de8,Excellent Riding Supplies
0c33ed77-adc4-430e-a165-53bf675a3188,59948fbd-99d9-43fd-b5ab-20614fc4193d,Farthermost Bike Shop
9ed785cb-7231-4f52-8743-44f7a22553a7,e03321bf-f1d3-4324-9184-008d6fb535da,Suburban Cycle Shop
23e93549-dda7-46ad-9bcd-7a101f0638ce,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Weekend Tours
96f3ff3f-0d70-47f1-89a8-ff9c9c2791b5,e03321bf-f1d3-4324-9184-008d6fb535da,Racing Bike Outlet
3956f553-cf10-4c11-9f4c-519668cb2133,59948fbd-99d9-43fd-b5ab-20614fc4193d,Utilitarian Sporting Goods
f37bbb77-29ef-447f-a652-530dafbfe0a0,28141e19-49e8-4090-9196-6e8f43b10de8,Bike Goods 
0ebb575e-b250-4a5b-9e29-0122615d64ba,27d62980-8d18-4170-95a5-7f7bb9cada5a,Vigorous Exercise Company
5e1c6be4-8895-40fc-8b7b-2adcbe1138db,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Showcase for Cycles
42e69a78-09e9-44f0-96e5-e299cf2652ac,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Lease-a-Bike Shop
48b871f6-4261-4ae1-9e66-f8cb509f6e03,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Functional Store South
6c386819-0525-4242-9278-210d9e4c9ee6,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Active Cycling
b006b55e-f0bb-4d8d-b7b8-4a268c345443,e03321bf-f1d3-4324-9184-008d6fb535da,Stock Parts and Supplies
380492aa-e2b6-454d-a552-4e346124b5ec,59948fbd-99d9-43fd-b5ab-20614fc4193d,Roadway Supplies
5195a006-cb5c-4756-9548-58ab8716d3df,28141e19-49e8-4090-9196-6e8f43b10de8,Sensational Discount Store
0bded121-d6ab-4d60-8e52-730b2963f704,27d62980-8d18-4170-95a5-7f7bb9cada5a,Future Bikes
e1ba9394-6025-4fd9-b729-005e508d17b4,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Super Sports Store
73efe3d7-692e-4bd5-bb34-7dc0525cd16e,0ca60d7b-b278-4a10-88c7-aa2c62611482,Satin Finish Company
0c79352c-4685-4889-a1b4-0c0ffd86fb5e,59948fbd-99d9-43fd-b5ab-20614fc4193d,Regional Manufacturing
db68e43d-9172-4c1a-818e-7ec7acc24091,27d62980-8d18-4170-95a5-7f7bb9cada5a,Original Bicycle Supply Company
14b028fe-4a79-48c7-806c-35b88af2e666,3c91dda3-5a66-476e-b9d4-b686e959bda5,First Center
30318f06-9d94-44da-aa00-d130d649777a,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Action Bicycle Specialists
e3f3413d-fcfc-4157-8fca-e95c480d58f4,48505c49-f9c7-4476-a670-158f89c331a7,Roadway Bike Emporium
a463f9d4-be42-439f-9bc9-df2d2286ed41,0ca60d7b-b278-4a10-88c7-aa2c62611482,Sleek Bikes 
2b816ae0-1ccb-4fae-b828-666fc73c4468,59948fbd-99d9-43fd-b5ab-20614fc4193d,Retail Sporting Equipment
aa75ab2c-d9c6-4e2a-bed0-b3ef9c4ed75e,27d62980-8d18-4170-95a5-7f7bb9cada5a,Price-Cutter Discount Bikes
e975951f-5f03-478b-9d96-7d859cc9a659,3c91dda3-5a66-476e-b9d4-b686e959bda5,Brand New Bikes
3b494697-74df-4e13-af2d-fe19de5d8114,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Central Bicycle Specialists
c3c9addb-4625-40f0-be2a-14a624a8e624,48505c49-f9c7-4476-a670-158f89c331a7,Vast Bike Sales and Rental
32bb36ff-73cc-4938-b416-12caa4fedd69,0ca60d7b-b278-4a10-88c7-aa2c62611482,Summer Sports Place
afb164e3-b220-426e-81e6-b8b748610d3a,59948fbd-99d9-43fd-b5ab-20614fc4193d,Real Sporting Goods
70d05c0d-42bf-4226-a4b5-4c06c1a6dd55,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Versatile Sporting Goods Company
4cedba2e-55cf-4d77-b1bb-02e061da2410,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Bicycle Outfitters
19afa3da-5e0c-4a8b-b752-63bbc2eb8a3f,e03321bf-f1d3-4324-9184-008d6fb535da,The Bike Shop
7d11104a-5742-454b-8986-7fc5f7a7db7f,59948fbd-99d9-43fd-b5ab-20614fc4193d,Safe Toys
81fb0399-dd6c-423d-aa1c-4a3772e1aa15,28141e19-49e8-4090-9196-6e8f43b10de8,Qualified Sales and Repair Services
5ee92bdd-5ef9-4286-8c2a-4e1ab8c24cd4,27d62980-8d18-4170-95a5-7f7bb9cada5a,Our Sporting Goods Store
f6f5fa00-f44d-439f-88ef-51dfcd15b687,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Lustrous Paints and Components
19aa9174-54c2-422b-bf2c-ad8d68cde071,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Expert Sports Store
1d6eff1e-5254-40d0-b2de-1f8d9286586c,e03321bf-f1d3-4324-9184-008d6fb535da,Coho Sports
776ce631-8229-4b50-a857-c6a48d8e5716,9787b7d5-2461-464d-9354-2da1defdb675,Jumbo Bikes
4e83a39a-a00e-4c56-a4ea-89deba87c856,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Quick Delivery Service
552c7546-dc57-4509-b2d7-472f901fbf71,28141e19-49e8-4090-9196-6e8f43b10de8,Tough and Reliable Parts
e2f1cbe0-eda9-406e-a26c-eb0fb5c617dc,16eb6889-25f7-475a-9eff-92024a00fde9,Basic Sports Equipment
8088a37f-23a6-452d-b08f-4a9579ccd765,0ca60d7b-b278-4a10-88c7-aa2c62611482,Cash & Carry Bikes
119c737f-2b6e-4cbe-a428-976cd09e1ab1,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Convenient Bike Shop
3f7e8c9d-6305-468a-86f2-9258bca9c269,9787b7d5-2461-464d-9354-2da1defdb675,Fitness Bike Accessories
29ac8a69-f2f7-47a8-9255-f8bcdd38ea37,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,General Bike Corporation
dd8a47e4-d6bd-4671-9b5a-f65a89f80ce1,28141e19-49e8-4090-9196-6e8f43b10de8,Quitting Business Distributors
900014c6-b7c9-4db0-9780-4ce7821e5c6e,16eb6889-25f7-475a-9eff-92024a00fde9,Retail Cycle Shop
9224e372-aacf-4fe4-b68f-3b16b13ca774,0ca60d7b-b278-4a10-88c7-aa2c62611482,Social Activities Club
51e19c86-d7b6-49b5-a0fd-3678d56d39bc,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Blue Bicycle Company
1185a5bc-078c-4e3f-a892-f51a2f0faf7b,9787b7d5-2461-464d-9354-2da1defdb675,Expert Cycle Store
452072a4-aeb0-41ec-8236-83787604ac59,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,General Riding Supplies
d06cb1d1-1885-4613-972d-0df8f9e8aa2b,28141e19-49e8-4090-9196-6e8f43b10de8,Parts Shop
055ae69a-a577-4bfa-91ba-642b27d1d08c,16eb6889-25f7-475a-9eff-92024a00fde9,Riding Excursions
f508dbc7-1295-4659-a06c-467588d6c1fc,0ca60d7b-b278-4a10-88c7-aa2c62611482,Unique Bikes
6280846a-f43b-4e4b-a3ba-08ce7e5d2a31,27d62980-8d18-4170-95a5-7f7bb9cada5a,Rural Cycle Emporium
1e92fd29-196b-4d5d-af43-bbf3f2cfc32e,59948fbd-99d9-43fd-b5ab-20614fc4193d,Associated Bikes
f26e9fd9-e06a-4fdd-b401-8ff1b9c4dcb2,0ca60d7b-b278-4a10-88c7-aa2c62611482,Modular Cycle Systems
db5a3b47-cb3b-4ab4-9906-29397a8bf3c5,48505c49-f9c7-4476-a670-158f89c331a7,A Bike Store
91f43b76-644e-411c-884a-c68f44b0d7f3,0ca60d7b-b278-4a10-88c7-aa2c62611482,Journey Sporting Goods
87c8c518-7031-4ccf-9952-9991119e19a8,48505c49-f9c7-4476-a670-158f89c331a7,Two Bike Shops
fd09def1-549d-44b1-9313-2e9248ed8105,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Cycles Wholesaler & Mfg.
501914d4-9095-4089-aa22-cb7241707518,3c91dda3-5a66-476e-b9d4-b686e959bda5,Wheels Inc.
7cfa8be2-5019-45d8-bbdd-bbcf63a37490,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Number One Bike Co.
04de5539-39df-4d5e-9de3-f5a4a8457c98,3c91dda3-5a66-476e-b9d4-b686e959bda5,Racing Supply Distributors
ce61eb25-0f0a-4daf-aff4-2a1e3454d85c,27d62980-8d18-4170-95a5-7f7bb9cada5a,Standard Bikes
42660586-66d6-4e51-a305-8a9de02fd1a2,59948fbd-99d9-43fd-b5ab-20614fc4193d,The Bicycle Accessories Company
d2d04f15-51bc-4ac7-9295-c452a6f69187,0ca60d7b-b278-4a10-88c7-aa2c62611482,Active Systems
6f9a9266-d8ce-4f36-bde2-80b3ae5c93dd,59948fbd-99d9-43fd-b5ab-20614fc4193d,Futuristic Sport Distributors
33ee463c-9012-4333-be3a-8784add58f72,27d62980-8d18-4170-95a5-7f7bb9cada5a,Finer Sales and Service
c27f9881-3d71-4a33-b6c9-ce845fb86b6d,59948fbd-99d9-43fd-b5ab-20614fc4193d,Big-Time Bike Store
6b6765f4-aa31-4eb5-a457-a78c7f600331,27d62980-8d18-4170-95a5-7f7bb9cada5a,The Showroom
2b9682ca-2cd1-4a66-be5d-f833ac80da0c,3c91dda3-5a66-476e-b9d4-b686e959bda5,Spa and Exercise Outfitters
a628038b-36ce-450c-b9f2-e6be152f20f0,e03321bf-f1d3-4324-9184-008d6fb535da,Year-Round Sports
42f1b20a-5c8e-46da-a572-a95a4d31b070,16eb6889-25f7-475a-9eff-92024a00fde9,The New Bike Store
7693ca1d-d408-4be4-b36c-d6689529ef34,28141e19-49e8-4090-9196-6e8f43b10de8,Resident Cycle Shop
68ad9fc4-c204-4176-89ac-daeba6e59c1e,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Primary Bike Distributors
542b20ef-631d-421a-a5b3-f447c39d442b,9787b7d5-2461-464d-9354-2da1defdb675,Major Bicycle Store
9c000ca7-742b-4359-86a5-7ae8d1df3f4e,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Leather and Vinyl Manufacturing
e718bb7e-b7eb-4688-a0ee-ccfc70cef23b,0ca60d7b-b278-4a10-88c7-aa2c62611482,Genial Bike Associates
bfdfdf49-6516-4263-a4e9-d0415fd9b5f4,59948fbd-99d9-43fd-b5ab-20614fc4193d,Commercial Sporting Goods
ca974b47-0045-48c5-aadb-023973bc0d5b,27d62980-8d18-4170-95a5-7f7bb9cada5a,Wholesale Parts
7a09b946-f696-4fce-b6ad-c3c59056fc73,3c91dda3-5a66-476e-b9d4-b686e959bda5,Steel Inc.
0b915398-edde-49ba-a74f-e143556d4c97,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Riding Cycles
046747f9-555a-401a-90f0-77946820f2cb,27d62980-8d18-4170-95a5-7f7bb9cada5a,Metro Manufacturing
bc448bd6-cd50-4bab-9f81-68f6e4470849,28141e19-49e8-4090-9196-6e8f43b10de8,Manufacturers Inc
ae57e5f7-ea1a-4b16-9f21-80300dc932f6,59948fbd-99d9-43fd-b5ab-20614fc4193d,Locks Company
32d7846d-34fb-4742-ba77-af6ab9c340bd,e03321bf-f1d3-4324-9184-008d6fb535da,Latest Accessories Sales
9b8a0a17-57ed-4d06-a398-5f2ac42d9454,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Incomparable Bicycle Store
0f2a08df-5caf-4b02-956a-ea9a70593ff6,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Hometown Riding Supplies
5c9c2b49-1b49-4c21-bd81-37bbc0dcb622,27d62980-8d18-4170-95a5-7f7bb9cada5a,Greater Bike Store
defc5b82-ab0e-4f37-a5eb-f360bd9332e6,28141e19-49e8-4090-9196-6e8f43b10de8,Games and Sport Supply Company
2749a208-5991-4a0a-996c-e5dfad6f62b5,59948fbd-99d9-43fd-b5ab-20614fc4193d,Distant Inn
00d03540-1204-4bff-a076-9071dc4c7e0f,e03321bf-f1d3-4324-9184-008d6fb535da,Finer Mart
33dc2ae7-0753-413a-829b-814448266865,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Economic Parts Supply
bde2ac58-a449-4b41-9377-a3085e38d9e0,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Precision Gears Inc.
a6339c39-957b-42b3-8f5f-ced710ccbcdd,27d62980-8d18-4170-95a5-7f7bb9cada5a,Cross-Country Riding Supplies
4c08e514-643d-4383-bf1f-2f5eff99b58e,28141e19-49e8-4090-9196-6e8f43b10de8,Stylish Department Stores
fb43a277-ee84-45da-89f9-240ad7e92ddd,59948fbd-99d9-43fd-b5ab-20614fc4193d,Bike World
fd9ab63d-c026-4fcf-a7f1-1303f4ddf709,e03321bf-f1d3-4324-9184-008d6fb535da,Central Discount Store
c62659e7-2a8b-4a82-a116-391e69c5de53,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Trusted Catalog Store
159c11fa-27df-4990-a5e0-5dc4480b14ad,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Bicycle Warehouse Inc.
1f87d95e-71a4-4e9b-bb52-636a32bfed95,27d62980-8d18-4170-95a5-7f7bb9cada5a,Sharp Bikes
6ece92af-2a44-4bed-bc61-b291a2f3a967,28141e19-49e8-4090-9196-6e8f43b10de8,Exemplary Cycles
f4dfd4a8-0bfc-4178-91f1-955f68790abf,59948fbd-99d9-43fd-b5ab-20614fc4193d,Metropolitan Sports Supply
8ae06549-964c-474e-ac4b-deb531a2fbd4,e03321bf-f1d3-4324-9184-008d6fb535da,Progressive Sports
501c83d6-da74-4fcc-8d0a-5ea4d5eb12d3,28141e19-49e8-4090-9196-6e8f43b10de8,Underglaze and Finish Company
f07e589c-c6ae-4c1a-bf30-bf97901933f3,16eb6889-25f7-475a-9eff-92024a00fde9,Brakes and Gears
218dfed4-0113-4196-ab4d-2eaba5a5cc95,0ca60d7b-b278-4a10-88c7-aa2c62611482,The Accessories Store
d1e37d45-7427-4a74-8062-58863af04728,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Mountain Bike Store
196398f5-35dc-451e-87dd-c051b8539381,9787b7d5-2461-464d-9354-2da1defdb675,Bike Part Wholesalers
d649300b-9feb-41c9-b2b6-0311095f1db4,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Family Cycle Store
06dbb2a5-bd07-4ab6-ade5-89c2a2e82b42,9787b7d5-2461-464d-9354-2da1defdb675,Popular Bike Lines
9f9d5a46-c180-498b-89bb-70dbfa570dc7,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Superb Sales and Repair
466feb1c-d97d-45c3-aed7-644ed71557f5,28141e19-49e8-4090-9196-6e8f43b10de8,Better Bike Shop
0a794d0d-2701-48d5-a4e8-6ba513c1490d,16eb6889-25f7-475a-9eff-92024a00fde9,Countryside Company
f0f0abc9-35e5-468d-9fbe-5c2bbeaa5ca6,0ca60d7b-b278-4a10-88c7-aa2c62611482,First Bike Store
f66c8697-1aff-41f4-951a-00ab29bc3d68,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Traditional Department Stores
1e7b642c-c060-4a94-93bb-6434b320220e,9787b7d5-2461-464d-9354-2da1defdb675,Eastside Cycle Shop
5b5bae8e-d7da-441e-a3c0-643bafe22223,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,General Department Stores
eb8b1875-e728-4ecc-a69b-12cd245c31b8,9787b7d5-2461-464d-9354-2da1defdb675,Mass Market Bikes
a1ceb02b-13b8-4de3-876c-f13f6f652997,f077eda9-c3db-4fde-81d2-e0f7ada08fcc,Operational Manufacturing
f62a9fac-a8e7-4ada-86e3-d1c74d0ec950,27d62980-8d18-4170-95a5-7f7bb9cada5a,Online Bike Warehouse
a7d82132-680f-49a3-93a1-3b0f8467f911,28141e19-49e8-4090-9196-6e8f43b10de8,Retread Tire Company
4f49eafb-068b-4e29-bafd-87ef6230ffbf,59948fbd-99d9-43fd-b5ab-20614fc4193d,Small Bike Shop
598a64c3-f700-4ff5-8639-bc1e09f650a7,e03321bf-f1d3-4324-9184-008d6fb535da,Superior Hardware Distributors
0b35bd81-fe1f-4b49-a925-a0340c37793f,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Fitness Sport Boutique
4b03f285-d10b-4e68-8a55-0b57c85311ba,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Producer Goods Clearinghouse
4bc555a0-c27e-4abc-bae4-27e199920e58,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Recreation Systems
2d77310f-cfbe-408f-8400-0663b381aef8,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Rustic Bike Store
51fdf8d1-81bc-42ca-a6a2-4ea32d77bcd8,27d62980-8d18-4170-95a5-7f7bb9cada5a,Eastside Parts Shop
c3a3623e-704d-4ff1-ba4b-2f6c30526d6b,28141e19-49e8-4090-9196-6e8f43b10de8,Exchange Parts Inc.
8b982fb1-d103-411c-bee4-54fe93800783,59948fbd-99d9-43fd-b5ab-20614fc4193d,First Cycle Store
23d312e1-8270-48bf-ac31-bca5216bbf03,e03321bf-f1d3-4324-9184-008d6fb535da,Running and Cycling Gear
72f1b91a-ecbd-4463-9a32-e4bf8f92a32a,0e8f1395-12c4-4d5b-b2df-257bc78a9b29,Seventh Bike Store
d0b98754-dfed-49e4-96af-7f02409263b8,9737ee67-ea97-4ab7-9e6c-70f8878c6ab2,Fast Services
7111b94c-333e-4c44-a831-4df51ac152a4,28141e19-49e8-4090-9196-6e8f43b10de8,General Associates
4e81740a-e73a-4f38-a90a-f23166a548aa,16eb6889-25f7-475a-9eff-92024a00fde9,Good Toys
3015efb8-4179-4b34-98a3-03b4d8766f37,0ca60d7b-b278-4a10-88c7-aa2c62611482,Little Bicycle Supply Shop
ab944346-dd7c-49ec-a91e-df1f2decb31e,28141e19-49e8-4090-9196-6e8f43b10de8,Retail Toy Store
3a68905d-dd5c-4876-b73e-9ee9d669b29e,16eb6889-25f7-475a-9eff-92024a00fde9,Strenuous Exercise Shop
cd2688df-69e3-4483-b2e6-9b2a0ca05409,0ca60d7b-b278-4a10-88c7-aa2c62611482,All Seasons Sports Supply
1d049f9b-f343-47a7-bded-723a22cd374e,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Leisure Clearing House
47a35fff-71f6-47ca-98ba-3a3c649454b4,3c91dda3-5a66-476e-b9d4-b686e959bda5,Outdoor Toy Store
ddcb4863-370b-4e6f-a3ed-553d0981dc98,27d62980-8d18-4170-95a5-7f7bb9cada5a,The Commissary
932491bf-040b-46dc-966f-2942f6e51763,59948fbd-99d9-43fd-b5ab-20614fc4193d,Affordable Sports Equipment
697c9c9b-b51f-4e78-a80d-c1202085af6c,0ca60d7b-b278-4a10-88c7-aa2c62611482,Local Sales and Rental
caf0be72-119a-4c12-b6aa-20d081ae3d26,27d62980-8d18-4170-95a5-7f7bb9cada5a,Economy Center
48a931c9-53d9-4fa8-ad6a-69dc7946122e,3c91dda3-5a66-476e-b9d4-b686e959bda5,Community Department Stores
34df6cec-bfc2-493a-9260-7304805f11d6,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Area Sheet Metal Supply
435ac95f-8164-4e9a-a084-809382f3e351,48505c49-f9c7-4476-a670-158f89c331a7,Synthetic Materials Manufacturing
2491da61-1911-4725-a72e-08083b68da93,0ca60d7b-b278-4a10-88c7-aa2c62611482,Rural Sales and Service
540ff070-0090-4ef0-bfe9-4984f69af429,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Tubeless Tire Company
37edac8e-7dac-4974-b453-23aa299af20c,48505c49-f9c7-4476-a670-158f89c331a7,Tires and Tubes
8602585e-e737-43ec-80ef-3bf5060f500a,0ca60d7b-b278-4a10-88c7-aa2c62611482,Hardware Components
65ff3a64-b1c0-42d6-a8a4-e2fa4f46fc03,59948fbd-99d9-43fd-b5ab-20614fc4193d,Retail Sporting Goods
b376be98-6ef7-48a7-a015-c146a35fc98d,27d62980-8d18-4170-95a5-7f7bb9cada5a,Efficient Cycling
26b98a65-0068-4e51-942a-db67fa35ac7c,27d62980-8d18-4170-95a5-7f7bb9cada5a,General Industries
55cdef38-6947-4916-a963-4d4556bfeb59,59948fbd-99d9-43fd-b5ab-20614fc4193d,Highway Bike Shop
5c8146d7-fad2-451f-b9ff-d7f2f579a3a9,0ca60d7b-b278-4a10-88c7-aa2c62611482,Rental Bikes
23b5366f-0c47-4575-997d-bc35235117bb,48505c49-f9c7-4476-a670-158f89c331a7,Roving Sports
03acb1fb-7f4a-43c3-aead-6b7dc35ec3f7,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Express Bike Services
14185ed9-069c-4e5a-b78b-e6c66fcf4e34,3c91dda3-5a66-476e-b9d4-b686e959bda5,Major Amusement Company
6089e1d2-1bc0-4ebf-8821-8a0f51be09de,27d62980-8d18-4170-95a5-7f7bb9cada5a,Retail Discount Store
ca6fdaec-1d88-4f82-bdea-13a53b19e67a,59948fbd-99d9-43fd-b5ab-20614fc4193d,Vale Riding Supplies
b6443a79-2be9-4013-b658-1615a8c66f8a,0ca60d7b-b278-4a10-88c7-aa2c62611482,A Great Bicycle Company
f04ce1b4-79d8-46b6-a0b8-0e2989283382,48505c49-f9c7-4476-a670-158f89c331a7,Certified Bicycle Supply
59b26c37-2d3b-4733-806e-e35e505f35ef,0445ab08-f703-4d2c-8ab3-fb7948bc1a48,Exceptional Cycle Services
79d658b2-3b71-47d3-9d7f-3d31c782849e,3c91dda3-5a66-476e-b9d4-b686e959bda5,Instant Cycle Store
24960b0e-bb93-4f28-b568-a58ef2ff564d,27d62980-8d18-4170-95a5-7f7bb9cada5a,Leisure Activities
e7ec6c23-c607-4c03-a2b9-127dfa7d9db5,59948fbd-99d9-43fd-b5ab-20614fc4193d,Paints and Solvents Company
