sales_order_id,revision_number,status,online_order_flag,customer_id,sales_person_id,territory_id,currency_rate_id,order_date,due_date,ship_date,sales_order_number,account_number,sub_total,tax_amount,freight,total_due
13be92b8-be9c-4a3c-bea7-0e5323fbe3e4,8.0,5.0,1.0,deb88043-52d1-4f91-81e6-d671c13acb98,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8829.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52292,10-4030-014317,49.99,3.9992,1.2498,55.239
85520db8-8bb2-46ec-94af-28b77ce58cc1,8.0,5.0,1.0,24262aaf-19e6-45c7-83a2-ad0dbeb9b26e,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8829.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52293,10-4030-019584,88.97,7.1176,2.2243,98.3119
c0eb05a1-1754-4a18-af4d-54d34900a3fa,8.0,5.0,1.0,14ae881a-7a83-46f6-b64a-0c9d8e39231b,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52294,10-4030-017096,1700.99,136.0792,42.5248,1879.594
f34f8db0-7302-4327-8a0d-908976f2c347,8.0,5.0,1.0,8ae485d9-c1dc-4a38-9b5c-07a01f67f7dd,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52295,10-4030-017107,1735.98,138.8784,43.3995,1918.2579
45dd46dd-9e9e-455b-9616-dcec42712cbd,8.0,5.0,1.0,7a2228c8-fe8d-4325-b32e-f9074a977b47,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52296,10-4030-014951,574.98,45.9984,14.3745,635.3529
2d11c5cf-967d-4470-8a4f-9cb71a87f705,8.0,5.0,1.0,03488ab7-76e8-4159-a3c7-3715d41f6593,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,8834.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52297,10-4030-017715,649.97,51.9976,16.2493,718.2169
c35617f8-cf57-4a33-8bc9-8966ebe18893,8.0,5.0,1.0,c50a2af2-d69a-4d5c-8cd2-58e4c90ce224,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52298,10-4030-011198,63.47,5.0776,1.5868,70.1344
914e9cb9-396d-4417-bab0-6a04ddaa4fdb,8.0,5.0,1.0,8295a849-1e8e-421a-aff7-33bd0790db5b,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8831.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52299,10-4030-011212,4.99,0.3992,0.1248,5.514
101ccbc1-ce43-4d9c-90cd-52c914bbc2b1,8.0,5.0,1.0,afaf3f8f-182f-45b5-be0a-9a2c501599da,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52300,10-4030-026807,68.97,5.5176,1.7243,76.2119
101015c7-44fa-46c8-b91c-143690a66cc0,8.0,5.0,1.0,b93b46bb-93e9-42c0-bc42-1651d9b3ed95,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52301,10-4030-025839,107.94,8.6352,2.6985,119.2737
d4f4a432-c75d-4bc5-85a2-976b3941d5df,8.0,5.0,1.0,38e71091-1c63-4d92-b6a2-478f7d7554ac,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8831.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52302,10-4030-011724,71.58,5.7264,1.7895,79.0959
5a632afa-90b9-4d0e-b2a8-20d49bbe547d,8.0,5.0,1.0,d6850048-47d3-481e-b91e-ad4a2771073d,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52303,10-4030-022980,29.99,2.3992,0.7498,33.139
bb9dfe8a-9e27-4b9b-9abc-8de28ce578a0,8.0,5.0,1.0,799b5032-7f90-4dd5-a0a5-d922d46f3c39,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8831.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52304,10-4030-012202,49.97,3.9976,1.2493,55.2169
3343408c-a61e-48b4-ba38-ab083b08fc32,8.0,5.0,1.0,32514e47-e238-4dee-91f0-45f7377c937f,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8831.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52305,10-4030-025335,59.98,4.7984,1.4995,66.2779
6d7a1479-7f70-4f36-9f0f-0fe29ee60ad8,8.0,5.0,1.0,e5fdd457-2d0d-4f71-9eaa-02876253b8b4,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52306,10-4030-018095,58.98,4.7184,1.4745,65.1729
a9ff1c5c-4b99-4118-ba65-a2ce8ffafe85,8.0,5.0,1.0,67caadc7-8e9e-42bd-b241-3c1e0340e796,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8831.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52307,10-4030-021412,59.98,4.7984,1.4995,66.2779
9b10f7a0-7047-46a4-a505-c4234bb74ad7,8.0,5.0,1.0,5593b489-695c-4a92-a2ce-72958df46cf8,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52308,10-4030-015443,7.28,0.5824,0.182,8.0444
70326516-54ab-4275-91d3-bf2390dadb70,8.0,5.0,1.0,dcc44b2f-4e22-415d-be9a-7d9a4aa58295,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52309,10-4030-011566,195.27,15.6216,4.8818,215.7734
8b111f18-6f73-45ef-b9e5-b67301735547,8.0,5.0,1.0,927f80ef-0daa-4836-8042-539bddc1c15f,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,8834.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52310,10-4030-014208,58.47,4.6776,1.4618,64.6094
6a378a0e-64fe-436d-b41b-7260b73ec5c8,8.0,5.0,1.0,bb1bbecb-6e79-436d-806b-f5473ae8d31c,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52311,10-4030-021868,4.99,0.3992,0.1248,5.514
70134ed0-5596-4367-bb17-eed037919372,8.0,5.0,1.0,237fa2d0-e6b3-45e0-8450-2d8baf4c74f8,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52312,10-4030-029428,47.96,3.8368,1.199,52.9958
b0b7532c-3feb-4dd5-894d-2d7b023f556d,8.0,5.0,1.0,621fc551-ac97-4972-9179-2218f90dca5e,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52313,10-4030-028409,28.99,2.3192,0.7248,32.034
6a7b4dde-22f4-4118-bed6-d12e8a7f5f6b,8.0,5.0,1.0,b459fdae-5d42-4097-b68f-36fd12a62705,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52314,10-4030-011260,42.28,3.3824,1.057,46.7194
3c0554c6-27d3-45dd-a086-fd201120536a,8.0,5.0,1.0,613d4bde-3e12-4348-b4ea-fae17103eb60,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52315,10-4030-012327,8.99,0.7192,0.2248,9.934
9a7eff5f-1b2f-4040-b3b2-8b5a46a8f06b,8.0,5.0,1.0,a974c766-1651-4d50-bea8-cd4dd8c036a8,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52316,10-4030-011438,34.99,2.7992,0.8748,38.664
373f82fb-9af1-4079-a119-97f2cb88b32c,8.0,5.0,1.0,04474f12-9f21-4ca5-ad1b-645b03283740,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,8834.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52317,10-4030-011350,38.47,3.0776,0.9618,42.5094
aae3c465-add5-4d07-a55e-f349d8ab5cca,8.0,5.0,1.0,f7db3dec-7aae-493c-a9e8-cdffbf59fe30,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52318,10-4030-013882,839.46,67.1568,20.9865,927.6033
6ffed120-924e-4a24-9ee2-092101fd00ca,8.0,5.0,1.0,58cacf3d-9ab0-4fdc-8441-daf3edda4492,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52319,10-4030-011324,2366.96,189.3568,59.174,2615.4908
e537bcad-607f-4cd6-a58c-2fe0a0087e00,8.0,5.0,1.0,cebdd422-97dd-4887-82f5-145f8df3963d,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52320,10-4030-011678,2322.28,185.7824,58.057,2566.1194
aad3d846-b839-4357-96cd-a24421c942f2,8.0,5.0,1.0,ad1767e7-5e59-4cff-b780-3626d8d112c3,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52321,10-4030-011189,2365.95,189.276,59.1488,2614.3748
dc97fa58-a2e3-4d33-9dc9-959bfaa2de15,8.0,5.0,1.0,8a009a23-560e-44a8-bd62-2104925ae26d,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52322,10-4030-011216,2369.97,189.5976,59.2493,2618.8169
c5cf2935-258d-4f1a-95f3-730e03ea404d,8.0,5.0,1.0,11026587-88db-4d90-8dbd-fc34f32ff5c9,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8829.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52323,10-4030-020152,564.48,45.1584,14.112,623.7504
dfebbd98-94e4-48e0-b85f-47ac0049f342,8.0,5.0,1.0,c15d97b3-d448-480d-b4b1-1ee1c994c877,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8829.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52324,10-4030-028535,2433.04,194.6432,60.826,2688.5092
7ccbaa3f-c5bd-423e-889e-4b8918ea8dd4,8.0,5.0,1.0,5918165f-1316-4d47-a743-7b5d13851282,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52325,10-4030-024669,2419.06,193.5248,60.4765,2673.0613
a6a28893-d0ff-4729-b16a-7970fcecb2c1,8.0,5.0,1.0,82a1a995-8af8-4384-912c-21a29e10c448,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52326,10-4030-021602,548.98,43.9184,13.7245,606.6229
1ff4472e-cafa-4bfb-85ff-960bde097e58,8.0,5.0,1.0,afe5714f-6ee0-44f5-a72b-f862717bd964,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52327,10-4030-021021,628.97,50.3176,15.7243,695.0119
7d43e7a2-4d46-4ce8-961f-14a2c3e696e8,8.0,5.0,1.0,5309f5cf-d14c-4cde-9eff-e6d66d19d3e0,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8829.0,2013-07-07 22:00:00,2013-07-20 00:00:00,2013-07-15 00:00:00,SO52328,10-4030-018302,2451.3,196.104,61.2825,2708.6865
9ad14796-04d5-48a7-8897-b063182d3268,8.0,5.0,1.0,a0a256bb-1210-40a9-9bb2-de24e341fc03,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52329,10-4030-011480,2309.97,184.7976,57.7493,2552.5169
cd2b7ffb-5d30-4908-8b2b-3de8890ec04d,8.0,5.0,1.0,9c89a002-5b31-4301-9644-d5f0aaee7d83,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8840.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52330,10-4030-013668,78.98,6.3184,1.9745,87.2729
20c1d519-e4c1-483c-bee5-2ed94342e788,8.0,5.0,1.0,314c2011-73d9-49d8-83af-ac137f9ddda4,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8840.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52331,10-4030-014053,58.98,4.7184,1.4745,65.1729
b416506b-2ea7-48d4-80f1-f116e52e7e72,8.0,5.0,1.0,fff9a43e-c6af-44cd-8afe-fe1cc82980c6,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8840.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52332,10-4030-019087,10.24,0.8192,0.256,11.3152
d527d366-92fd-47c5-ab2d-677dc1988f26,8.0,5.0,1.0,2f445c6f-57ff-4c4e-b558-87b39547bddb,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52333,10-4030-028333,53.99,4.3192,1.3498,59.659
d6d08a09-dd5e-4a7e-8cfe-b0e84bfe5183,8.0,5.0,1.0,8edb760d-6a65-4aab-8d61-165ffb7a933d,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52334,10-4030-028971,27.28,2.1824,0.682,30.1444
2f13c966-a267-4953-b51a-1989549c84fd,8.0,5.0,1.0,1d70cbfb-59c0-4b9b-b8fd-0e4b1f6f0741,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52335,10-4030-011284,10.24,0.8192,0.256,11.3152
fd0d398e-f2ef-48b2-bc7a-98c839c931e0,8.0,5.0,1.0,039541dc-484c-4263-bd95-5034b5019233,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52336,10-4030-029040,39.98,3.1984,0.9995,44.1779
94c6c0cc-6751-473a-bfdb-14d982228d6c,8.0,5.0,1.0,ec894c29-3dfa-4586-8c91-4b0d5a3360e6,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52337,10-4030-026272,60.47,4.8376,1.5118,66.8194
34148248-fe54-4d58-88a8-ea540ec186df,8.0,5.0,1.0,6385c077-91c6-4eb3-b251-d813bab5664a,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52338,10-4030-013944,36.27,2.9016,0.9068,40.0784
f17773ae-27c5-4845-a26c-fa1ee0931422,8.0,5.0,1.0,2e7fdfdd-5f1b-462a-a8dc-12c873cb9c0e,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52339,10-4030-023784,34.98,2.7984,0.8745,38.6529
27ebbcda-a7fa-40b5-80e7-271eb34ab641,8.0,5.0,1.0,d09891d8-6959-41be-b64b-69b146be03e2,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52340,10-4030-025849,35.23,2.8184,0.8808,38.9292
d40dea84-5b79-462e-8d18-5497a324afc8,8.0,5.0,1.0,3c909b68-8242-48eb-b61d-42fcd7ae762c,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52341,10-4030-023824,69.97,5.5976,1.7493,77.3169
edaeaddc-1592-4933-bb21-c3046189e531,8.0,5.0,1.0,2b13e4c8-f2a1-4aa8-a9b8-ec131c583271,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52342,10-4030-023695,150.93,12.0744,3.7733,166.7777
fdf41f96-b8e7-4025-9244-899ba75bcb8f,8.0,5.0,1.0,7c2e882a-8eec-4915-84ea-186f3680cab1,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52343,10-4030-020343,69.99,5.5992,1.7498,77.339
4a0463c7-10b9-4747-a822-9a6b53f32519,8.0,5.0,1.0,0bb075e1-98ef-45c6-87b3-92464e8e5855,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52344,10-4030-018569,4.99,0.3992,0.1248,5.514
1881162c-7ba8-47ef-9aef-34a353ecd14e,8.0,5.0,1.0,f93c8690-de38-4d95-9d24-5da53ca47c6a,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52345,10-4030-017540,13.98,1.1184,0.3495,15.4479
8fabbc1a-060b-4790-9638-190bc7470d5c,8.0,5.0,1.0,084bee5e-c1c2-46c7-84df-334d47191629,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52346,10-4030-027441,78.98,6.3184,1.9745,87.2729
53cf58b3-2dc9-403c-a696-d7f959a70714,8.0,5.0,1.0,03eac356-d126-46ce-9c48-31b1742930d4,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52347,10-4030-013285,12.94,1.0352,0.3235,14.2987
f28a864c-fc36-43b5-890f-5a9f1109cc7e,8.0,5.0,1.0,ab9585e3-6a01-4189-abf3-a650dc34c54a,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52348,10-4030-029130,7.28,0.5824,0.182,8.0444
2cba948f-1285-419c-bc9a-d282bf7bf0b0,8.0,5.0,1.0,e20f43f2-3f3b-4a60-a6bd-47835451a2c5,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52349,10-4030-023679,39.98,3.1984,0.9995,44.1779
4b8aaf1a-0f62-43f0-a144-be70d6e7f787,8.0,5.0,1.0,2195efd5-0e2c-4f04-bd1e-99395d373fcf,,d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52350,10-4030-014512,39.98,3.1984,0.9995,44.1779
1c634c90-b589-47a8-8c7c-49a0d3589e96,8.0,5.0,1.0,dcc84c81-39a9-443d-b5b2-06821161f40a,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52351,10-4030-021581,24.27,1.9416,0.6068,26.8184
87917d23-8300-4120-af43-3b2faf7d0cef,8.0,5.0,1.0,7f234eb8-2903-4504-8702-3ef895f42baa,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52352,10-4030-014145,24.27,1.9416,0.6068,26.8184
8c5142d5-29d3-42b6-8ee3-b852c1eb6f17,8.0,5.0,1.0,13bdeefe-e736-4574-9161-0873cbab2520,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52353,10-4030-016539,83.97,6.7176,2.0993,92.7869
f43ea174-f865-46dc-a5d6-4e101e529b75,8.0,5.0,1.0,5265fcdf-388b-48bb-bf0f-67b7fcb71fbe,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52354,10-4030-020138,119.96,9.5968,2.999,132.5558
b105a9a8-186d-4575-a0ea-f010e12887fb,8.0,5.0,1.0,060c5593-b9c3-4c41-97bd-78040e780308,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52355,10-4030-017771,69.97,5.5976,1.7493,77.3169
917dadb1-fa40-4e71-a41d-614daa3a8ffb,8.0,5.0,1.0,fedafef9-72d4-46e1-9de9-30e54d7d9033,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52356,10-4030-020981,68.49,5.4792,1.7123,75.6815
cfcb4158-8d93-426d-9f3e-7de65e552e49,8.0,5.0,1.0,3605f2f0-2d9d-4441-adb0-0ef882699073,,0ad4c625-bb65-4376-8a41-0a65719b0db8,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52357,10-4030-020944,226.49,18.1192,5.6623,250.2715
a77e5a85-b9ab-4aff-9a01-9946f70834ce,8.0,5.0,1.0,8f2b43d7-c7c7-4c2c-9cba-699e6a830cec,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52358,10-4030-026414,58.47,4.6776,1.4618,64.6094
5db22501-9a25-408a-b476-fd86f914133c,8.0,5.0,1.0,a9b7be1e-a2f9-4654-bcb8-87e88b8ca957,,c8b914d0-8c4c-498f-af9f-6954c90f45db,8842.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52359,10-4030-014604,35.0,2.8,0.875,38.675
a8eac83b-b7c2-4557-8fac-c5b46b3d34e3,8.0,5.0,1.0,9c3cd14c-e069-457e-8d9b-b8f207cb6753,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52360,10-4030-012050,2445.46,195.6368,61.1365,2702.2333
e38a6abb-f207-4720-a1a9-3f847f220c54,8.0,5.0,1.0,92a32870-2138-4695-8d90-ed29b257c145,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8840.0,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52361,10-4030-019771,588.96,47.1168,14.724,650.8008
4714cd1a-a330-480b-bd1a-e1e042584c98,8.0,5.0,1.0,6d108c78-f8bb-4c36-a96a-4a0258c445f0,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52362,10-4030-022301,539.99,43.1992,13.4998,596.689
8cf10161-889f-4981-8196-357966dd4983,8.0,5.0,1.0,4d56ab31-a556-4378-96e2-958c8e9ac4c9,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52363,10-4030-022289,561.48,44.9184,14.037,620.4354
290f1b90-0378-4874-914f-4e2dd273c4e5,8.0,5.0,1.0,d599b239-9bad-479e-99ce-31435c7dea56,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-08 22:00:00,2013-07-21 00:00:00,2013-07-16 00:00:00,SO52364,10-4030-019443,1164.47,93.1576,29.1118,1286.7394
7982bb43-d782-4fa4-a497-f6f0c927b15d,8.0,5.0,1.0,c31a840a-2b40-4c87-bb71-b3fb26b95953,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8851.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52365,10-4030-017251,69.97,5.5976,1.7493,77.3169
0ca0d64d-d939-4b15-8716-653219750ccc,8.0,5.0,1.0,887a67bd-428a-4cc7-ba48-6c04e16df4e2,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8851.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52366,10-4030-019954,60.47,4.8376,1.5118,66.8194
3f29ac06-5f70-4439-ac97-be3cfee99749,8.0,5.0,1.0,d0191529-f635-4811-befd-8aa01c731d27,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8851.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52367,10-4030-024890,39.98,3.1984,0.9995,44.1779
747901cb-90a2-4ddd-9335-617aaba94e02,8.0,5.0,1.0,b2a4682f-d831-49dd-b862-8beeffc27465,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8851.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52368,10-4030-026141,78.98,6.3184,1.9745,87.2729
93eb8b4d-9e5e-4c78-be5a-28c306369317,8.0,5.0,1.0,bc26ea88-feba-471d-adb6-c7286b6d4c83,,e0e3bac4-790e-4617-84b3-be0c2bdb7070,8856.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52369,10-4030-023629,2466.32,197.3056,61.658,2725.2836
746bda1f-3090-4254-9cf7-616d87f3a3c6,8.0,5.0,1.0,6e417435-e2bf-4a6f-95c7-312b4903c481,,25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52370,10-4030-026420,2443.35,195.468,61.0838,2699.9018
521f7a0b-ba97-4f25-aa9c-4d0fb7cc1d30,8.0,5.0,1.0,012d23f0-8651-4de7-bd9f-6cc09f7c850b,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52371,10-4030-011527,2.29,0.1832,0.0573,2.5305
478a4619-2964-442a-93f8-f5c297febea3,8.0,5.0,1.0,77ea6a57-f3e9-4201-8951-86c954675373,,5f568b38-d738-4b7a-a27b-bc975b9084a2,,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52372,10-4030-028301,161.29,12.9032,4.0323,178.2255
f413a379-ade4-420c-aedf-e38065868ccb,8.0,5.0,1.0,0c866d61-fa26-4f0d-92bb-aaafe257e4bf,,2ac923e9-3043-4f5e-bae0-ad28089bf187,8851.0,2013-07-09 22:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,SO52373,10-4030-012035,64.97,5.1976,1.6243,71.7919
