product_id,is_manufactured,is_sellable,safety_stock_level,reorder_point,days_to_manufacture,product_subcategory_id,product_model_id,name,product_number,color,standard_cost,list_price,size,size_unit_measure_code,weight_unit_measure_code,weight,product_line,class,style,sell_start_date,sell_end_date,discontinued_date
06f4c0a0-b2bb-4648-a800-fad7bee7cde3,0.0,0.0,800.0,600.0,0.0,,,LL Grip Tape,GT-0820,,0.0,0.0,,,,,,L,,2008-04-30 00:00:00,,
1a5be727-89db-47d2-a367-595b06984346,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,27.0,,,Yellow,1082.51,1700.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,16.13,R,M,W,2013-05-30 00:00:00,,
6e907643-7f1b-4cb5-ac30-cde0778127bf,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 14,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
78abacf3-5b53-4d15-b447-ed10e534f712,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 6,HN-1032,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
0f82ee61-5f2d-429f-8d15-3c477cf1d485,1.0,1.0,500.0,375.0,1.0,327e57d0-2de2-4b3f-8eff-cb6b8a273842,48.0,HL Touring Handlebars,HB-T928,,40.6571,91.57,,,,,T,H,,2013-05-30 00:00:00,,
c0429100-f92a-42a4-afa5-b652cee57249,0.0,1.0,500.0,375.0,0.0,4f0705e2-0929-407d-aebe-7d39f2cd831c,93.0,Road Tire Tube,TT-R982,,1.4923,3.99,,,,,R,,,2013-05-30 00:00:00,,
cbbb6323-78c0-4da6-b6a0-7bec552e61f5,1.0,0.0,500.0,375.0,1.0,,,,SA-R127,,98.77,133.34,,,,,,L,,2008-04-30 00:00:00,,
17ba44ed-1d1b-44f2-938a-1f5ba147e9ce,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 18,LN-9161,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
6e907643-7f1b-4cb5-ac30-cde0778127bf,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 14,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
cd05d9c2-960f-40b2-b3e3-73774c934af6,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,,FR-R92R-56,Red,868.6342,1431.5,56,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.24,R,H,U,2011-05-31 00:00:00,,
fa7db475-1b85-427c-8412-1631c8f94cca,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,23.0,,BK-M18B-52,Black,294.5797,539.99,52,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,28.68,M,L,U,2013-05-30 00:00:00,,
aa496d61-efa1-44b6-8b6f-a05b18c3ec25,0.0,1.0,4.0,3.0,0.0,a134278c-2ff4-4711-99c7-28a97ee1299c,3.0,"Full-Finger Gloves, L",GL-F110-L,Black,15.6709,37.99,L,,,,M,,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
5b78ca64-7982-49f2-8ec0-4e6bbfd5450e,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,19.0,"Mountain-100 Silver, 48",BK-M82S-48,Silver,1912.1544,3399.99,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,21.42,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
3ad15b3d-cc87-4b69-8992-f59b3da75a2b,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,16.0,,FR-R72R-48,Red,,594.83,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.26,R,M,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
ca662096-4385-4c05-abba-8d19bffc05d9,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 22,HN-3410,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
101b6767-f8ab-4f9d-a88c-49f2567642d1,1.0,0.0,500.0,375.0,1.0,,,ML Mountain Seat Assembly,SA-M237,,108.99,147.14,,,,,,M,,2008-04-30 00:00:00,,
6ec96a66-41bd-4185-8f64-d96de0b517f4,1.0,1.0,100.0,75.0,4.0,be3c8ce6-c1ec-4835-af3b-e49e199380c5,36.0,"Touring-3000 Yellow, 62",BK-T18Y-62,Yellow,461.4448,742.35,62,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,30.0,T,L,U,2013-05-30 00:00:00,,
0fcd0d2f-4f37-40ed-9d9e-c915482f002b,0.0,1.0,4.0,3.0,0.0,b5b4ee0a-77db-40b5-8539-1eb457fbe4ab,1.0,"Classic Vest, S",VE-C304-S,Blue,23.749,63.5,S,,,,S,,U,2013-05-30 00:00:00,,
cbbb6323-78c0-4da6-b6a0-7bec552e61f5,1.0,0.0,500.0,375.0,1.0,,,,SA-R127,,98.77,133.34,,,,,,L,,2008-04-30 00:00:00,,
da09c85e-d0a0-4c8a-8e54-2f2f2daee328,0.0,0.0,1000.0,750.0,0.0,,,Flat Washer 4,FW-3800,,,0.0,,,,,,,,2008-04-30 00:00:00,,
6ce48f18-5d5f-4806-9069-1c1344f00635,0.0,0.0,1000.0,750.0,0.0,,,Metal Angle,MA-7075,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
860319af-78a9-44d3-8ea9-5bc752539209,0.0,0.0,1000.0,750.0,0.0,,,Metal Sheet 4,MS-2259,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
8d7a399f-c66b-48f3-aa0d-dc2307f650f1,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,31.0,"Road-750 Black, 58",BK-R19B-58,Black,343.6496,539.99,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,20.79,R,L,U,2013-05-30 00:00:00,,
5d2faec8-43ab-4b53-ac89-9f9ff89d1ef9,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,42.0,LL Mountain Front Wheel,FW-M423,Black,26.9708,60.745,,,,,M,L,,2012-05-30 00:00:00,2013-05-29 00:00:00,
12073672-9bfa-4444-aecb-d9ee01d6d2ae,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,77.0,ML Road Rear Wheel,RW-R762,Black,122.2709,275.385,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,1000.0,R,M,,2012-05-30 00:00:00,2013-05-29 00:00:00,
cd05d9c2-960f-40b2-b3e3-73774c934af6,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,,FR-R92R-56,Red,868.6342,1431.5,56,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.24,R,H,U,2011-05-31 00:00:00,,
34ad3302-abb1-4d4d-9f75-b1c0c5919313,0.0,1.0,4.0,3.0,0.0,dd39091e-757a-41c2-b0b4-7563133e993c,33.0,,HL-U509-B,Blue,13.0863,34.99,,,,,S,,,2011-05-31 00:00:00,,
34ad3302-abb1-4d4d-9f75-b1c0c5919313,0.0,1.0,4.0,3.0,0.0,dd39091e-757a-41c2-b0b4-7563133e993c,33.0,,HL-U509-B,Blue,13.0863,34.99,,,,,S,,,2011-05-31 00:00:00,,
b797ae70-45a3-4989-8192-f501650d172b,0.0,0.0,800.0,600.0,0.0,,,Guide Pulley,GP-0982,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
01225971-c68c-4650-8d3c-f498ece3c5da,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,25.0,,BK-R93R-56,Red,2171.2942,3578.27,56,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,14.68,R,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
c018f098-edca-4518-8c45-825518ab6dfa,0.0,1.0,500.0,375.0,1.0,717ba7e9-56bc-45ac-89bb-fb64c4016809,79.0,LL Mountain Seat/Saddle,SE-M236,,12.0413,27.12,,,,,M,L,,2013-05-30 00:00:00,,
70ce2579-4f75-4409-bf8e-94e998820507,0.0,0.0,1000.0,750.0,0.0,,,Lock Ring,,Silver,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
bd67bae9-92fe-4997-ae6a-f14e3cbd0c9c,0.0,0.0,1000.0,750.0,0.0,,,HL Nipple,NI-9522,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
13f1310b-c9e1-4abf-9bc1-0c0b7e2e8509,0.0,0.0,1000.0,750.0,0.0,,,Keyed Washer,KW-4091,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
7dab04f8-9fbe-45bd-b2b4-9bf609b1e5d0,0.0,0.0,800.0,600.0,0.0,,,Front Derailleur Linkage,,Silver,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3615d396-f30f-4805-b326-de5b780a5507,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,78.0,,RW-R820,Black,158.5346,357.06,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,890.0,R,H,,2012-05-30 00:00:00,2013-05-29 00:00:00,
d31475b5-00e7-4dc9-a860-dd8b02382aa9,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,27.0,"Road-350-W Yellow, 42",BK-R79Y-42,Yellow,1082.51,1700.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,15.77,R,M,W,2013-05-30 00:00:00,,
3ce6f204-2e37-4d65-a9f9-cf537e3db80a,0.0,0.0,1000.0,750.0,0.0,,,,HN-5811,,,0.0,,,,,,,,2008-04-30 00:00:00,,
5d617b7c-5ae7-4c2b-8ab6-3a052c261293,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 9,LJ-1213,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
5666d4fb-0f40-45d2-8ab4-a6faabe99612,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,9.0,"LL Road Frame - Black, 44",FR-R38B-44,Black,204.6251,337.22,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.32,R,L,U,2011-05-31 00:00:00,,
2f462ee7-96e6-4d4f-891e-2719ca0088f2,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 21,HN-5818,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
43c65e9b-9815-49af-8a19-5561b96fbcae,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 7,LJ-7161,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
a48966b7-d984-4a33-9fb9-1997bdde3ba9,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,,,Black,868.6342,1431.5,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.12,R,H,U,2012-05-30 00:00:00,,
00d697bd-e064-4e0a-8486-c04f6a4377c3,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,"LL Touring Frame - Blue, 54",FR-T67U-54,Blue,199.8519,333.42,54,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.14,T,L,U,2013-05-30 00:00:00,,
23322ca8-e78f-4e60-a160-5d1e94156403,0.0,1.0,4.0,3.0,0.0,a134278c-2ff4-4711-99c7-28a97ee1299c,4.0,"Half-Finger Gloves, L",GL-H102-L,Black,,24.49,L,,,,S,,U,2012-05-30 00:00:00,,
788527fc-535a-4e93-a027-41e98103d98c,0.0,0.0,500.0,375.0,0.0,,,,RC-0291,Silver,,0.0,,,,,,,,2008-04-30 00:00:00,,
65184fd4-a1cf-4b02-b15a-d4250852ab89,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,,FR-T67Y-62,Yellow,,333.42,62,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.2,T,L,U,2013-05-30 00:00:00,,
d57b0ea4-b670-4c7b-85ac-29305f9c7f5c,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,26.0,"Road-250 Black, 44",BK-R89B-44,Black,1554.9479,2443.35,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,14.77,R,H,U,2012-05-30 00:00:00,,
f9c39c5d-9f8a-4a92-a84e-c6b3e7cec347,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Black, 58",BK-R50B-58,Black,486.7066,782.99,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,19.79,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
27434b5e-81ef-44d6-848d-72cb3c8969de,1.0,0.0,500.0,375.0,1.0,,,HL Hub,HU-8998,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
a188811a-7b81-404a-a51a-7dc0500740d4,0.0,1.0,4.0,3.0,0.0,fbf4da89-ce81-4717-af54-501a253fb881,24.0,,,White,3.3623,8.99,M,,,,R,,U,2013-05-30 00:00:00,,
e5735af0-1ba5-4bd0-a0d2-2fc5bc9bd7df,0.0,0.0,800.0,600.0,0.0,,,,SH-4562,,0.0,0.0,,,,,,L,,2008-04-30 00:00:00,,
9e81ac66-315f-4a81-83d6-ad4307fc4081,0.0,0.0,1000.0,750.0,0.0,,,Metal Plate 1,MP-2503,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
c52d5d32-c5c8-4f4e-96c7-433e2b0f30e3,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 3,HN-6320,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
4896268a-d573-48de-b709-ad0f31255bf9,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Hex Nut 10,HJ-1220,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
d5870842-96ce-4ffc-b571-c3144a046eda,0.0,0.0,500.0,375.0,0.0,,,ML Crankarm,CA-6738,Black,0.0,0.0,,,,,,M,,2008-04-30 00:00:00,,
5050df3f-6da6-4654-9111-8c3985f4a582,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,14.0,"ML Mountain Frame - Black, 44",FR-M63B-44,Black,185.8193,348.76,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.81,M,M,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
00052a65-20c4-45c4-bec2-43da3cfd37ef,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Hex Nut 4,HJ-5162,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
78b31dd8-6199-443a-8096-6346a101329c,0.0,0.0,1000.0,750.0,0.0,,,,HN-3416,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
be9d43b2-f6c0-438f-96dd-d617d940e01b,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,31.0,"Road-750 Black, 48",BK-R19B-48,Black,343.6496,539.99,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,20.13,R,L,U,2013-05-30 00:00:00,,
6fbc527d-b794-4601-936d-2fb9fa34596c,1.0,1.0,500.0,375.0,1.0,4d07ed5f-2f13-4e36-9aa2-f00f7416a320,59.0,LL Headset,HS-0296,,15.1848,34.2,,,,,,L,,2012-05-30 00:00:00,2013-05-29 00:00:00,
f76ed752-5f96-47e4-bb09-30523d045528,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Red, 44",BK-R50R-44,Red,486.7066,782.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,18.77,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
fd12c19c-b2de-4bb2-adb4-8acbc889a829,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,5.0,"HL Mountain Frame - Silver, 44",FR-M94S-44,Silver,706.811,1364.5,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.76,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
bb3cdc8c-7863-49eb-bb57-d59ba5ee6121,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,20.0,"Mountain-200 Silver, 42",,Silver,1265.6195,2319.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,23.77,M,H,U,2012-05-30 00:00:00,,
ca662096-4385-4c05-abba-8d19bffc05d9,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 22,HN-3410,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
4ce5bcc8-11a0-46bc-93cc-7b4f456bd077,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Hex Nut 12,HJ-9080,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
00b509f3-14e1-42ce-b59f-07b5dd91229d,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,5.0,"HL Mountain Frame - Black, 44",FR-M94B-44,Black,699.0928,1349.6,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.76,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
8cfec367-49dd-44f0-a4b7-81bd6f9bc20c,0.0,1.0,4.0,3.0,0.0,a134278c-2ff4-4711-99c7-28a97ee1299c,4.0,,GL-H102-S,Black,9.1593,24.49,S,,,,S,,U,2012-05-30 00:00:00,,
b797ae70-45a3-4989-8192-f501650d172b,0.0,0.0,800.0,600.0,0.0,,,Guide Pulley,GP-0982,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
8738ad03-eb07-4a98-9cbb-c99d5f56b317,1.0,1.0,500.0,375.0,1.0,8a2afb4f-58f5-4238-81ee-cea17d307893,100.0,ML Crankset,CS-6583,Black,,256.49,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,635.0,,M,,2013-05-30 00:00:00,,
226c65bd-af15-43e6-8de3-9251fe84d894,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,8.0,"LL Mountain Frame - Black, 52",FR-M21B-52,Black,136.785,249.79,52,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.04,M,L,U,2013-05-30 00:00:00,,
c0429100-f92a-42a4-afa5-b652cee57249,0.0,1.0,500.0,375.0,0.0,4f0705e2-0929-407d-aebe-7d39f2cd831c,93.0,Road Tire Tube,TT-R982,,1.4923,3.99,,,,,R,,,2013-05-30 00:00:00,,
101b6767-f8ab-4f9d-a88c-49f2567642d1,1.0,0.0,500.0,375.0,1.0,,,ML Mountain Seat Assembly,SA-M237,,108.99,147.14,,,,,,M,,2008-04-30 00:00:00,,
cc59b51a-b513-4123-8f34-a53e513d0f0b,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 21,LN-5818,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
205e08a5-a262-40f2-910b-6143b321646e,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,26.0,"Road-250 Black, 58",BK-R89B-58,Black,1554.9479,2443.35,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,15.68,R,H,U,2012-05-30 00:00:00,,
26c6c52f-19c1-4760-a72d-a452f0502a1f,0.0,1.0,4.0,3.0,0.0,fbf4da89-ce81-4717-af54-501a253fb881,18.0,"Mountain Bike Socks, M",SO-B909-M,White,3.3963,9.5,M,,,,M,,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
2df10d17-fdc0-4397-a6a2-191f8f6bf0c3,0.0,1.0,4.0,3.0,0.0,1b1a5e14-fad4-4f21-b7f6-b5ca596767f0,109.0,Headlights - Dual-Beam,LT-H902,,14.4334,34.99,,,,,R,,,2012-05-30 00:00:00,2013-05-29 00:00:00,
b4e41c93-3be1-4d51-9ed4-b13985427fd1,1.0,1.0,100.0,75.0,4.0,be3c8ce6-c1ec-4835-af3b-e49e199380c5,34.0,"Touring-1000 Blue, 54",BK-T79U-54,Blue,1481.9379,2384.07,54,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,25.68,T,H,U,2013-05-30 00:00:00,,
7614c1d6-4518-4d23-b199-3b172d3db8dc,1.0,1.0,100.0,75.0,4.0,be3c8ce6-c1ec-4835-af3b-e49e199380c5,36.0,"Touring-3000 Yellow, 54",BK-T18Y-54,Yellow,461.4448,742.35,54,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,29.42,T,L,U,2013-05-30 00:00:00,,
b3756fd2-988b-42ea-bb9f-b25c83eacc2e,0.0,0.0,1000.0,750.0,0.0,,,,HN-7162,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3c0ae951-99b0-4a3e-be29-43dc3aec5abb,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,9.0,"LL Road Frame - Red, 52",,Red,187.1571,337.22,52,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.4,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
2e7b81c4-7de4-4015-9c36-a87e52196b30,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,16.0,"ML Road Frame - Red, 60",FR-R72R-60,Red,352.1394,594.83,60,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.38,R,M,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
5a3739d1-954b-46d2-8237-1e27ec8ac4f7,1.0,0.0,500.0,375.0,1.0,,,HL Mountain Seat Assembly,SA-M687,,145.87,196.92,,,,,,,,2008-04-30 00:00:00,,
725bb0ab-1485-4c04-8606-4b189fb5f890,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,16.0,"ML Road Frame - Red, 58",FR-R72R-58,Red,352.1394,594.83,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.36,R,M,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
81e0c3e6-a730-40f5-accc-4d8bda94eaef,1.0,0.0,1000.0,750.0,1.0,,,Mountain End Caps,EC-M092,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
a6799320-6f1a-4bb8-8b2c-75c7e38f46a4,0.0,1.0,500.0,375.0,1.0,94ce21f6-249d-468d-a859-a7cac5f87bb0,69.0,,,Silver/Black,27.568,62.09,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,168.0,R,M,,2013-05-30 00:00:00,,
101b6767-f8ab-4f9d-a88c-49f2567642d1,1.0,0.0,500.0,375.0,1.0,,,ML Mountain Seat Assembly,SA-M237,,108.99,147.14,,,,,,M,,2008-04-30 00:00:00,,
cd05611d-d748-4820-a676-0e2ac4c0152c,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,9.0,"LL Road Frame - Black, 48",,Black,204.6251,337.22,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.36,R,L,U,2011-05-31 00:00:00,,
c84045e4-75b2-4fcd-8207-f60d47a70ff4,0.0,0.0,1000.0,750.0,0.0,,,External Lock Washer 6,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
054c95de-0b66-44d9-907c-6585400c1ec2,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 11,LJ-9161,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
57c85314-52eb-447f-9663-79142c57cc1e,0.0,0.0,1000.0,750.0,0.0,,,,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
75384b80-a4b3-47cf-8b7c-0d240242cb21,0.0,0.0,1000.0,750.0,0.0,,,Cup-Shaped Race,RA-2345,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
d39463ae-af40-4f64-8583-fa86deec88a9,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,"HL Road Frame - Red, 58",FR-R92R-58,Red,,1431.5,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.24,R,H,U,2008-04-30 00:00:00,,
fe7a6a2b-d6a6-48e7-869b-91acf497fe83,0.0,1.0,500.0,375.0,0.0,4f0705e2-0929-407d-aebe-7d39f2cd831c,90.0,,TI-R982,,,32.6,,,,,R,H,,2013-05-30 00:00:00,,
aceeeb0b-964e-48ee-bbfd-3e31655eab2e,0.0,0.0,1000.0,750.0,0.0,,,,LI-8000,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
9ea3a83a-7185-4ec1-b76b-7701420dc5b1,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,43.0,Touring Rear Wheel,RW-T905,Black,108.7844,245.01,,,,,T,,,2012-05-30 00:00:00,2013-05-29 00:00:00,
32c6d99e-60aa-4fb0-b02a-4d8b6fa00df9,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,"LL Touring Frame - Yellow, 50",FR-T67Y-50,Yellow,199.8519,333.42,50,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.1,T,L,U,2013-05-30 00:00:00,,
bbd7ded2-e79c-46c0-8fff-cb71728f2d9e,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Black, 44",BK-R50B-44,Black,486.7066,782.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,18.77,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
35dd54b4-f042-4a02-85d8-5f64a75f28c4,0.0,0.0,1000.0,750.0,0.0,,,Lock Washer 3,LW-8000,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
