ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,rowguid,ModifiedDate,ProductCategoryID,SubcategoryName,CategoryName,order_lines,order_count,total_qty,total_revenue,avg_unit_price,median_unit_price,avg_unit_discount,discounted_line_pct,online_order_pct,territory_count,last_sale_date,revenue_share_europe,revenue_share_north_america,revenue_share_pacific,price_record_count,list_price_min,list_price_max,list_price_mean,list_price_std,current_list_price,cost_record_count,standard_cost_min,standard_cost_max,standard_cost_mean,standard_cost_std,current_standard_cost,linked_offer_count,discount_offer_count,max_discount_pct,avg_discount_pct,max_min_qty,promo_days_total,gross_margin_amount,gross_margin_pct,list_price_range,cost_range,list_price_volatility,cost_volatility,revenue_per_order,qty_per_order,sold_flag,cluster
739,"HL Mountain Frame - Silver, 42",FR-M94S-42,1,1,Silver,500,375,747.2002,1364.5,42,CM ,LB ,2.72,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,8AE32663-8D6F-457D-8343-5B181FEC43A7,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,167.0,167.0,347.0,269874.0096,775.7510263473055,744.2727,0.0,0.0,0.0,10.0,2025-04-30,0.17567520551634472,0.82129115667165,0.0030336378120051463,3.0,1204.3248,1364.5,1269.7597666666668,84.01263395801443,1364.5,3.0,623.8403,747.2002,677.3182333333333,63.294829679866716,747.2002,1.0,0.0,0.0,0.0,0.0,1309.0,617.2998,0.4524,160.1751999999999,123.35990000000004,0.06616419590814548,0.09344917435393621,1616.012033532934,2.0778443113772456,1,3
740,"HL Mountain Frame - Silver, 44",FR-M94S-44,1,1,Silver,500,375,706.811,1364.5,44,CM ,LB ,2.76,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,1909C60C-C490-411D-B3E6-12DDD7832482,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,0.0,0.0,0.0,0.0,1364.5,1364.5,0.0,0.0,0.0,0.0,,,,,1.0,1364.5,1364.5,1364.5,0.0,1364.5,1.0,706.811,706.811,706.811,0.0,706.811,1.0,0.0,0.0,0.0,0.0,1309.0,657.689,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0,6
741,"HL Mountain Frame - Silver, 48",FR-M94S-52,1,1,Silver,500,375,706.811,1364.5,48,CM ,LB ,2.8,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,B181EC1F-CA20-4724-B2EB-15F3E455142E,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,94.0,94.0,173.0,141635.1,818.7,818.7,0.0,0.0,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1364.5,1364.5,1364.5,0.0,1364.5,1.0,706.811,706.811,706.811,0.0,706.811,1.0,0.0,0.0,0.0,0.0,1309.0,657.689,0.482,0.0,0.0,0.0,0.0,1506.7563829787234,1.8404255319148937,1,0
742,"HL Mountain Frame - Silver, 46",FR-M94S-46,1,1,Silver,500,375,747.2002,1364.5,46,CM ,LB ,2.84,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,A189D86E-D923-4336-B13D-A5DB6F426540,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,288.0,288.0,649.0,499556.5724,766.580329513889,744.2727,0.0,0.0,0.0,10.0,2025-04-30,0.15494613998997,0.8335818860302517,0.01147197397977823,3.0,1204.3248,1364.5,1269.7597666666668,84.01263395801443,1364.5,3.0,623.8403,747.2002,677.3182333333333,63.294829679866716,747.2002,1.0,0.0,0.0,0.0,0.0,1309.0,617.2998,0.4524,160.1751999999999,123.35990000000004,0.06616419590814548,0.09344917435393621,1734.5714319444444,2.2534722222222223,1,3
743,"HL Mountain Frame - Black, 42",FR-M94B-42,1,1,Black,500,375,739.041,1349.6,42,CM ,LB ,2.72,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,27DB28F8-5AB8-4091-B94E-6F1B2D8E7AB0,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,481.0,481.0,1181.0,901590.2336,760.0902918918919,736.1455,0.0,0.0,0.0,10.0,2025-04-30,0.1391310412704098,0.852785641355022,0.00808331737456833,3.0,1191.1739,1349.6,1255.8943333333334,83.095217093665,1349.6,3.0,617.0281,739.041,669.9220666666666,62.603706752103285,739.041,1.0,0.0,0.0,0.0,0.0,1309.0,610.5589999999999,0.4523999703615885,158.4260999999999,122.01290000000006,0.06616417869576474,0.09344923815332841,1874.4079700623702,2.455301455301455,1,3
744,"HL Mountain Frame - Black, 44",FR-M94B-44,1,1,Black,500,375,699.0928,1349.6,44,CM ,LB ,2.76,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,CB443286-6B25-409F-A10B-1AD4EEB4BD4E,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,13.0,13.0,17.0,13765.92,809.76,809.76,0.0,0.0,0.0,4.0,2023-04-30,0.0,1.0,0.0,1.0,1349.6,1349.6,1349.6,0.0,1349.6,1.0,699.0928,699.0928,699.0928,0.0,699.0928,1.0,0.0,0.0,0.0,0.0,1309.0,650.5071999999999,0.482,0.0,0.0,0.0,0.0,1058.916923076923,1.3076923076923077,1,0
745,"HL Mountain Frame - Black, 48",FR-M94B-48,1,1,Black,500,375,699.0928,1349.6,48,CM ,LB ,2.8,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,1FEE0573-6676-432D-8D6D-41BA9FAA5865,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,76.0,76.0,131.0,106078.56,809.76,809.76,0.0,0.0,0.0,5.0,2023-04-30,0.0,1.0,0.0,1.0,1349.6,1349.6,1349.6,0.0,1349.6,1.0,699.0928,699.0928,699.0928,0.0,699.0928,1.0,0.0,0.0,0.0,0.0,1309.0,650.5071999999999,0.482,0.0,0.0,0.0,0.0,1395.7705263157895,1.7236842105263157,1,0
746,"HL Mountain Frame - Black, 46",FR-M94B-46,1,1,Black,500,375,739.041,1349.6,46,CM ,LB ,2.84,1,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,50ABEBCB-451E-42B9-8DBB-E5C4A34470E9,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,0.0,0.0,0.0,0.0,1349.6,1349.6,0.0,0.0,0.0,0.0,,,,,3.0,1191.1739,1349.6,1255.8943333333334,83.095217093665,1349.6,3.0,617.0281,739.041,669.9220666666666,62.603706752103285,739.041,1.0,0.0,0.0,0.0,0.0,1309.0,610.5589999999999,0.4523999703615885,158.4260999999999,122.01290000000006,0.06616417869576474,0.09344923815332841,0.0,0.0,0,6
747,"HL Mountain Frame - Black, 38",FR-M94B-38,1,1,Black,500,375,739.041,1349.6,38,CM ,LB ,2.68,2,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,0C548577-3171-4CE2-B9A0-1ED526849DE8,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,289.0,289.0,659.0,501788.1977,757.623691349481,736.1455,0.0,0.0,0.0,10.0,2025-04-30,0.13760874671126208,0.8575500074979144,0.004841245790823429,3.0,1191.1739,1349.6,1255.8943333333334,83.095217093665,1349.6,3.0,617.0281,739.041,669.9220666666666,62.603706752103285,739.041,1.0,0.0,0.0,0.0,0.0,1309.0,610.5589999999999,0.4523999703615885,158.4260999999999,122.01290000000006,0.06616417869576474,0.09344923815332841,1736.2913415224914,2.2802768166089966,1,3
748,"HL Mountain Frame - Silver, 38",FR-M94S-38,1,1,Silver,500,375,747.2002,1364.5,38,CM ,LB ,2.68,2,M ,H ,U ,12.0,5.0,2022-05-30 00:00:00.000,,,F246ACAA-A80B-40EC-9208-02EDEF885129,2025-02-07 10:01:36.827,2.0,Mountain Frames,Components,491.0,491.0,1206.0,930780.6807,768.5145765784114,744.2727,4.0733197556008144e-05,0.002036659877800407,0.0,10.0,2025-04-30,0.13729509910314577,0.8565478113495184,0.006157089547335724,3.0,1204.3248,1364.5,1269.7597666666668,84.01263395801443,1364.5,3.0,623.8403,747.2002,677.3182333333333,63.294829679866716,747.2002,2.0,1.0,0.02,0.01,11.0,2404.0,617.2998,0.4524,160.1751999999999,123.35990000000004,0.06616419590814548,0.09344917435393621,1895.683667413442,2.4562118126272914,1,4
749,"Road-150 Red, 62",BK-R93R-62,1,1,Red,100,75,2171.2942,3578.27,62,CM ,LB ,15.0,4,R ,H ,U ,2.0,25.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,BC621E1F-2553-4FDC-B22E-5E44A9003569,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,470.0,470.0,600.0,1769096.688,3170.1949531914893,3578.27,0.0,0.0,0.7148936170212766,10.0,2023-05-29,0.14158576051779936,0.6338996763754046,0.22451456310679613,1.0,3578.27,3578.27,3578.27,0.0,3578.27,1.0,2171.2942,2171.2942,2171.2942,0.0,2171.2942,1.0,0.0,0.0,0.0,0.0,1309.0,1406.9758000000002,0.39320001006072774,0.0,0.0,0.0,0.0,3764.035506382979,1.2765957446808511,1,3
750,"Road-150 Red, 44",BK-R93R-44,1,1,Red,100,75,2171.2942,3578.27,44,CM ,LB ,13.77,4,R ,H ,U ,2.0,25.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,C19E1136-5DA4-4B40-8758-54A85D7EA494,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,358.0,358.0,437.0,1340419.942,3270.4188379888265,3578.27,0.0,0.0,0.7849162011173184,10.0,2023-05-29,0.17885744794447409,0.5835557928457021,0.23758675920982378,1.0,3578.27,3578.27,3578.27,0.0,3578.27,1.0,2171.2942,2171.2942,2171.2942,0.0,2171.2942,1.0,0.0,0.0,0.0,0.0,1309.0,1406.9758000000002,0.39320001006072774,0.0,0.0,0.0,0.0,3744.189782122905,1.2206703910614525,1,3
751,"Road-150 Red, 48",BK-R93R-48,1,1,Red,100,75,2171.2942,3578.27,48,CM ,LB ,14.13,4,R ,H ,U ,2.0,25.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,D10B7CC1-455E-435B-A08F-EC5B1C5776E9,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,409.0,409.0,493.0,1540803.062,3326.303799511002,3578.27,0.0,0.0,0.823960880195599,10.0,2023-05-29,0.14398513701811427,0.6028797027403623,0.25313516024152344,1.0,3578.27,3578.27,3578.27,0.0,3578.27,1.0,2171.2942,2171.2942,2171.2942,0.0,2171.2942,1.0,0.0,0.0,0.0,0.0,1309.0,1406.9758000000002,0.39320001006072774,0.0,0.0,0.0,0.0,3767.244650366748,1.2053789731051345,1,3
752,"Road-150 Red, 52",BK-R93R-52,1,1,Red,100,75,2171.2942,3578.27,52,CM ,LB ,14.42,4,R ,H ,U ,2.0,25.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,5E085BA0-3CD5-487F-85BB-79ED1C701F23,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,378.0,378.0,458.0,1415563.612,3290.493788359788,3578.27,0.0,0.0,0.798941798941799,10.0,2023-05-28,0.14408493427704752,0.6006066734074823,0.2553083923154702,1.0,3578.27,3578.27,3578.27,0.0,3578.27,1.0,2171.2942,2171.2942,2171.2942,0.0,2171.2942,1.0,0.0,0.0,0.0,0.0,1309.0,1406.9758000000002,0.39320001006072774,0.0,0.0,0.0,0.0,3744.8772804232804,1.2116402116402116,1,3
753,"Road-150 Red, 56",BK-R93R-56,1,1,Red,100,75,2171.2942,3578.27,56,CM ,LB ,14.68,4,R ,H ,U ,2.0,25.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,30819B88-F0D3-4E7A-8105-19F6FAC2CEFB,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,475.0,475.0,664.0,1847818.628,3035.8796,3578.27,0.0,0.0,0.6210526315789474,10.0,2023-05-28,0.11618900077459335,0.6766072811773818,0.2072037180480248,1.0,3578.27,3578.27,3578.27,0.0,3578.27,1.0,2171.2942,2171.2942,2171.2942,0.0,2171.2942,1.0,0.0,0.0,0.0,0.0,1309.0,1406.9758000000002,0.39320001006072774,0.0,0.0,0.0,0.0,3890.14448,1.3978947368421053,1,3
754,"Road-450 Red, 58",BK-R68R-58,1,1,Red,100,75,884.7083,1457.99,58,CM ,LB ,17.79,4,R ,M ,U ,2.0,28.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,40D5EFFA-C0C4-479F-AF66-5F1BF8ED3BFB,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,226.0,226.0,582.0,507978.2959,874.5359486725664,874.794,0.00017699115044247788,0.008849557522123894,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1457.99,1457.99,1457.99,0.0,1457.99,1.0,884.7083,884.7083,884.7083,0.0,884.7083,2.0,1.0,0.02,0.01,11.0,2404.0,573.2817,0.39320002194802434,0.0,0.0,0.0,0.0,2247.691574778761,2.575221238938053,1,4
755,"Road-450 Red, 60",BK-R68R-60,1,1,Red,100,75,884.7083,1457.99,60,CM ,LB ,17.9,4,R ,M ,U ,2.0,28.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,181A90CB-3678-490E-8418-78F73FB5343D,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,164.0,164.0,350.0,306177.9,874.7939999999999,874.794,0.0,0.0,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1457.99,1457.99,1457.99,0.0,1457.99,1.0,884.7083,884.7083,884.7083,0.0,884.7083,1.0,0.0,0.0,0.0,0.0,1309.0,573.2817,0.39320002194802434,0.0,0.0,0.0,0.0,1866.9384146341465,2.1341463414634148,1,3
756,"Road-450 Red, 44",BK-R68R-44,1,1,Red,100,75,884.7083,1457.99,44,CM ,LB ,16.77,4,R ,M ,U ,2.0,28.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,F8B5E26A-3D33-4E39-B500-CC21A133062E,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,171.0,171.0,346.0,302678.724,874.794,874.794,0.0,0.0,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1457.99,1457.99,1457.99,0.0,1457.99,1.0,884.7083,884.7083,884.7083,0.0,884.7083,1.0,0.0,0.0,0.0,0.0,1309.0,573.2817,0.39320002194802434,0.0,0.0,0.0,0.0,1770.0510175438596,2.0233918128654973,1,3
757,"Road-450 Red, 48",BK-R68R-48,1,1,Red,100,75,884.7083,1457.99,48,CM ,LB ,17.13,4,R ,M ,U ,2.0,28.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,C72C9978-0B04-46B3-9DE6-948FECA1C86E,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,77.0,77.0,156.0,136467.864,874.7939999999999,874.794,0.0,0.0,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1457.99,1457.99,1457.99,0.0,1457.99,1.0,884.7083,884.7083,884.7083,0.0,884.7083,1.0,0.0,0.0,0.0,0.0,1309.0,573.2817,0.39320002194802434,0.0,0.0,0.0,0.0,1772.309922077922,2.0259740259740258,1,3
758,"Road-450 Red, 52",BK-R68R-52,1,1,Red,100,75,884.7083,1457.99,52,CM ,LB ,17.42,4,R ,M ,U ,2.0,28.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,040A4B7D-4060-4507-AA92-7508B434797E,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,267.0,267.0,710.0,621103.74,874.794,874.794,0.0,0.0,0.0,6.0,2023-04-30,0.0,1.0,0.0,1.0,1457.99,1457.99,1457.99,0.0,1457.99,1.0,884.7083,884.7083,884.7083,0.0,884.7083,1.0,0.0,0.0,0.0,0.0,1309.0,573.2817,0.39320002194802434,0.0,0.0,0.0,0.0,2326.231235955056,2.6591760299625467,1,3
759,"Road-650 Red, 58",BK-R50R-58,1,1,Red,100,75,486.7066,782.99,58,CM ,LB ,19.79,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,6711D6BC-664F-4890-9F69-AF1DE321D055,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,282.0,282.0,618.0,304012.6411,532.940905319149,469.794,0.0,0.0,0.2624113475177305,10.0,2024-05-19,0.08697891871970583,0.8539681355375061,0.05905294574278806,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,1.0,0.0,0.0,0.0,0.0,1309.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1078.0590109929078,2.1914893617021276,1,3
760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,486.7066,782.99,60,CM ,LB ,19.9,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,664867E5-4AB3-4783-96F9-42EFDE92F49B,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,680.0,680.0,2232.0,1016529.018414,472.26386147058827,469.794,0.001,0.03676470588235294,0.07794117647058824,10.0,2025-03-29,0.10245534677258321,0.8894019217853627,0.00814273144205403,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,3.0,2.0,0.05,0.023333333333333334,15.0,3499.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1494.895615314706,3.2823529411764705,1,4
761,"Road-650 Red, 62",BK-R50R-62,1,1,Red,100,75,486.7066,782.99,62,CM ,LB ,20.0,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,1DA14E09-6D71-4E2A-9EE9-1BDFDFD8A109,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,638.0,638.0,1896.0,879827.938243,487.12461238244515,469.794,0.0004702194357366771,0.018808777429467086,0.11755485893416928,10.0,2025-03-29,0.10142339112145143,0.8820492378234323,0.01652737105511629,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,3.0,2.0,0.05,0.023333333333333334,15.0,3499.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1379.0406555532916,2.9717868338557993,1,4
762,"Road-650 Red, 44",BK-R50R-44,1,1,Red,100,75,486.7066,782.99,44,CM ,LB ,18.77,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,F247AAAE-12E3-4048-A37B-CCE4A8999E81,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,689.0,689.0,2254.0,943340.559788,459.8016529753266,454.1342,0.027285921625544267,0.11611030478955008,0.10449927431059507,10.0,2025-03-29,0.09454739317054707,0.883931416216635,0.02152119061281802,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,4.0,3.0,0.3,0.0925,15.0,3560.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1369.1444989666181,3.2714078374455733,1,4
763,"Road-650 Red, 48",BK-R50R-48,1,1,Red,100,75,486.7066,782.99,48,CM ,LB ,19.13,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,3DA5FA6E-9E0F-4896-AC10-948C27F4EB79,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,649.0,649.0,1888.0,878666.66366,491.6515269645609,469.794,0.0005084745762711864,0.01848998459167951,0.13559322033898305,10.0,2025-03-29,0.08519352160259695,0.8913193244475343,0.023487153949868788,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,3.0,2.0,0.05,0.023333333333333334,15.0,3499.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1353.8777560246533,2.909090909090909,1,4
764,"Road-650 Red, 52",BK-R50R-52,1,1,Red,100,75,486.7066,782.99,52,CM ,LB ,19.42,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,07CFE1EA-8A37-4D2A-835F-BC8D37E564AF,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,440.0,440.0,1112.0,523630.1458,491.3262140909091,469.794,0.0,0.0,0.13863636363636364,10.0,2024-05-22,0.10145686192080196,0.8752590072899504,0.023284130789247622,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,1.0,0.0,0.0,0.0,0.0,1309.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1190.0685131818182,2.5272727272727273,1,3
765,"Road-650 Black, 58",BK-R50B-58,1,1,Black,100,75,486.7066,782.99,58,CM ,LB ,19.79,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,74645B12-3CE9-49A6-BD96-2CD814B37420,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,642.0,642.0,1871.0,869632.782451,486.9364873831776,469.794,0.00035825545171339567,0.01557632398753894,0.11838006230529595,10.0,2025-03-29,0.09034740397729546,0.899941478214797,0.009711117807907437,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,3.0,2.0,0.05,0.023333333333333334,15.0,3499.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1354.5681969641744,2.9143302180685358,1,4
766,"Road-650 Black, 60",BK-R50B-60,1,1,Black,100,75,486.7066,782.99,60,CM ,LB ,19.9,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,A2DB196D-6640-49EA-A84F-2E87CA6F50C6,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,460.0,460.0,1100.0,521898.261376,498.7816406521739,469.794,4.347826086956522e-05,0.002173913043478261,0.16521739130434782,10.0,2024-05-13,0.09713197638625275,0.8713087044533914,0.03155931916035584,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,2.0,1.0,0.02,0.01,11.0,2404.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1134.561437773913,2.391304347826087,1,4
767,"Road-650 Black, 62",BK-R50B-62,1,1,Black,100,75,486.7066,782.99,62,CM ,LB ,20.0,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,C82A8309-63D3-4C0C-AD71-E91272397095,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,293.0,293.0,644.0,312250.8139,517.6857969283276,469.794,0.0,0.0,0.22184300341296928,10.0,2024-05-19,0.07916748876086756,0.8800845393088661,0.04074797193026628,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,1.0,0.0,0.0,0.0,0.0,1309.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1065.7024365187713,2.197952218430034,1,3
768,"Road-650 Black, 44",BK-R50B-44,1,1,Black,100,75,486.7066,782.99,44,CM ,LB ,18.77,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,11D563AC-115C-4F0D-A1E5-E946EEE8B38B,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,441.0,441.0,1080.0,509245.008992,492.4720376417234,469.794,4.5351473922902495e-05,0.0022675736961451248,0.14285714285714285,10.0,2024-05-27,0.071891475721022,0.9036724513076757,0.024436072971302285,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,2.0,1.0,0.02,0.01,11.0,2404.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1154.7505872834467,2.4489795918367347,1,4
769,"Road-650 Black, 48",BK-R50B-48,1,1,Black,100,75,486.7066,782.99,48,CM ,LB ,19.13,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,A7E2179E-137C-497E-A5E6-C9EA64935FB0,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,293.0,293.0,644.0,310946.5762,513.2344737201365,469.794,0.0,0.0,0.20477815699658702,10.0,2024-11-29,0.09440661466270232,0.8739374561410592,0.031655929196238566,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,1.0,0.0,0.0,0.0,0.0,1309.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1061.2511133105802,2.197952218430034,1,3
770,"Road-650 Black, 52",BK-R50B-52,1,1,Black,100,75,486.7066,782.99,52,CM ,LB ,19.42,4,R ,L ,U ,2.0,30.0,2022-05-30 00:00:00.000,2024-05-28 00:00:00.000,,136E2865-E0DA-4624-963A-31349279AB1A,2025-02-07 10:01:36.827,1.0,Road Bikes,Bikes,703.0,703.0,2270.0,1042909.77803,486.2644645803698,469.794,0.0010526315789473684,0.03556187766714083,0.12660028449502134,10.0,2024-12-30,0.09166955839707346,0.8894538273312808,0.018876614271645747,2.0,699.0982,782.99,741.0441000000001,59.32046066594556,782.99,2.0,413.1463,486.7066,449.92645,52.01498695611678,486.7066,3.0,2.0,0.05,0.023333333333333334,15.0,3499.0,296.28340000000003,0.37839997956551175,83.89179999999999,73.56029999999998,0.08004983868833927,0.11560775534782802,1483.5131977667143,3.2290184921763867,1,4
771,"Mountain-100 Silver, 38",BK-M82S-38,1,1,Silver,100,75,1912.1544,3399.99,38,CM ,LB ,20.35,4,M ,H ,U ,1.0,19.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,CA74B54E-FC30-4464-8B83-019BFD1B2DBB,2025-02-07 10:01:36.827,1.0,Mountain Bikes,Bikes,241.0,241.0,642.0,1291868.700375,2273.4787904564314,2039.994,0.02759336099585062,0.07883817427385892,0.24066390041493776,10.0,2023-05-23,0.04474125736092377,0.8999901306049938,0.05526861203408231,1.0,3399.99,3399.99,3399.99,0.0,3399.99,1.0,1912.1544,1912.1544,1912.1544,0.0,1912.1544,2.0,1.0,0.35,0.175,0.0,1355.0,1487.8355999999999,0.4375999929411557,0.0,0.0,0.0,0.0,5360.451038900415,2.663900414937759,1,1
772,"Mountain-100 Silver, 42",BK-M82S-42,1,1,Silver,100,75,1912.1544,3399.99,42,CM ,LB ,20.77,4,M ,H ,U ,1.0,19.0,2022-05-30 00:00:00.000,2023-05-29 00:00:00.000,,BBFFF5A5-4BDC-49A9-A5AD-7584ADFFE808,2025-02-07 10:01:36.827,1.0,Mountain Bikes,Bikes,221.0,221.0,593.0,1186494.850299,2211.993494117647,2039.994,0.02542986425339366,0.07692307692307693,0.19004524886877827,9.0,2023-05-29,0.028655750163122856,0.9140327495106314,0.05731150032624571,1.0,3399.99,3399.99,3399.99,0.0,3399.99,1.0,1912.1544,1912.1544,1912.1544,0.0,1912.1544,3.0,2.0,0.35,0.12333333333333334,11.0,2450.0,1487.8355999999999,0.4375999929411557,0.0,0.0,0.0,0.0,5368.754978728507,2.683257918552036,1,1
